r_target,expiry_days,n,win_rate,avg_pnl,total_pnl,split,depth_frac,n_zones
2.5,1.0,185,0.411,1.5605,288.69,holdout,0.45,244
2.5,2.0,185,0.4,1.7727,327.95,holdout,0.45,244
2.5,3.0,185,0.395,1.9627,363.1,holdout,0.45,244
2.5,4.0,185,0.389,2.1069,389.79,holdout,0.45,244
2.5,5.0,185,0.384,2.2241,411.46,holdout,0.45,244
2.5,6.0,185,0.384,2.0444,378.22,holdout,0.45,244
2.5,7.0,185,0.384,2.1355,395.07,holdout,0.45,244
3.0,1.0,185,0.389,1.6749,309.85,holdout,0.45,244
3.0,2.0,185,0.378,1.8806,347.92,holdout,0.45,244
3.0,3.0,185,0.373,2.0674,382.48,holdout,0.45,244
3.0,4.0,185,0.368,2.2097,408.8,holdout,0.45,244
3.0,5.0,185,0.362,2.3256,430.23,holdout,0.45,244
3.0,6.0,185,0.362,2.1449,396.8,holdout,0.45,244
3.0,7.0,185,0.362,2.2352,413.5,holdout,0.45,244
3.5,1.0,185,0.362,1.8062,334.14,holdout,0.45,244
3.5,2.0,185,0.351,2.1707,401.58,holdout,0.45,244
3.5,3.0,185,0.346,2.4411,451.6,holdout,0.45,244
3.5,4.0,185,0.341,2.5941,479.91,holdout,0.45,244
3.5,5.0,185,0.335,2.7153,502.32,holdout,0.45,244
3.5,6.0,185,0.335,2.5387,469.67,holdout,0.45,244
3.5,7.0,185,0.335,2.6325,487.02,holdout,0.45,244
4.0,1.0,185,0.357,1.8489,342.05,holdout,0.45,244
4.0,2.0,185,0.346,2.1361,395.17,holdout,0.45,244
4.0,3.0,185,0.341,2.406,445.12,holdout,0.45,244
4.0,4.0,185,0.335,2.5664,474.78,holdout,0.45,244
4.0,5.0,185,0.324,2.6896,497.57,holdout,0.45,244
4.0,6.0,185,0.324,2.5145,465.19,holdout,0.45,244
4.0,7.0,185,0.324,2.6097,482.79,holdout,0.45,244
4.5,1.0,185,0.357,2.3563,435.92,holdout,0.45,244
4.5,2.0,185,0.346,2.6534,490.88,holdout,0.45,244
4.5,3.0,185,0.341,2.9554,546.75,holdout,0.45,244
4.5,4.0,185,0.335,3.1466,582.12,holdout,0.45,244
4.5,5.0,185,0.324,3.29,608.65,holdout,0.45,244
4.5,6.0,185,0.324,3.1299,579.02,holdout,0.45,244
4.5,7.0,185,0.324,3.2367,598.79,holdout,0.45,244
5.0,1.0,185,0.357,2.6768,495.22,holdout,0.45,244
5.0,2.0,185,0.341,2.6106,482.96,holdout,0.45,244
5.0,3.0,185,0.335,2.8908,534.79,holdout,0.45,244
5.0,4.0,185,0.324,3.1031,574.08,holdout,0.45,244
5.0,5.0,185,0.314,3.2614,603.36,holdout,0.45,244
5.0,6.0,185,0.308,3.1139,576.07,holdout,0.45,244
5.0,7.0,185,0.308,3.2319,597.89,holdout,0.45,244
1.5,1.0,184,0.511,1.0156,186.87,holdout,0.475,244
1.5,2.0,184,0.489,1.3124,241.48,holdout,0.475,244
1.5,3.0,184,0.489,1.495,275.09,holdout,0.475,244
1.5,4.0,184,0.484,1.6212,298.3,holdout,0.475,244
1.5,5.0,184,0.484,1.7149,315.54,holdout,0.475,244
1.5,6.0,184,0.484,1.7883,329.05,holdout,0.475,244
1.5,7.0,184,0.484,1.848,340.03,holdout,0.475,244
2.0,1.0,184,0.489,1.457,268.09,holdout,0.475,244
2.0,2.0,184,0.457,1.7738,326.38,holdout,0.475,244
2.0,3.0,184,0.457,1.9761,363.61,holdout,0.475,244
2.0,4.0,184,0.451,2.1267,391.32,holdout,0.475,244
2.0,5.0,184,0.451,2.2481,413.66,holdout,0.475,244
2.0,6.0,184,0.451,2.1345,392.75,holdout,0.475,244
2.0,7.0,184,0.451,2.2282,409.99,holdout,0.475,244
2.5,1.0,184,0.462,2.0841,383.48,holdout,0.475,244
2.5,2.0,184,0.429,2.4376,448.52,holdout,0.475,244
2.5,3.0,184,0.429,2.6534,488.22,holdout,0.475,244
2.5,4.0,184,0.424,2.8119,517.39,holdout,0.475,244
2.5,5.0,184,0.424,2.9387,540.73,holdout,0.475,244
2.5,6.0,184,0.424,2.8292,520.56,holdout,0.475,244
2.5,7.0,184,0.424,2.926,538.38,holdout,0.475,244
3.0,1.0,184,0.424,1.8802,345.95,holdout,0.475,244
3.0,2.0,184,0.391,2.0921,384.94,holdout,0.475,244
3.0,3.0,184,0.386,2.2822,419.93,holdout,0.475,244
3.0,4.0,184,0.38,2.4271,446.59,holdout,0.475,244
3.0,5.0,184,0.375,2.5451,468.29,holdout,0.475,244
3.0,6.0,184,0.375,2.4291,446.95,holdout,0.475,244
3.0,7.0,184,0.375,2.521,463.86,holdout,0.475,244
3.5,1.0,184,0.408,2.2105,406.73,holdout,0.475,244
3.5,2.0,184,0.375,2.5889,476.36,holdout,0.475,244
3.5,3.0,184,0.37,2.8513,524.65,holdout,0.475,244
3.5,4.0,184,0.364,3.0047,552.87,holdout,0.475,244
3.5,5.0,184,0.359,3.1285,575.65,holdout,0.475,244
3.5,6.0,184,0.359,3.0175,555.21,holdout,0.475,244
3.5,7.0,184,0.359,3.1136,572.89,holdout,0.475,244
4.0,1.0,184,0.391,2.0797,382.67,holdout,0.475,244
4.0,2.0,184,0.359,2.3859,439.01,holdout,0.475,244
4.0,3.0,184,0.353,2.6469,487.02,holdout,0.475,244
4.0,4.0,184,0.348,2.7964,514.54,holdout,0.475,244
4.0,5.0,184,0.342,2.9131,536.01,holdout,0.475,244
4.0,6.0,184,0.337,2.7962,514.49,holdout,0.475,244
4.0,7.0,184,0.337,2.8875,531.31,holdout,0.475,244
4.5,1.0,184,0.391,2.4966,459.38,holdout,0.475,244
4.5,2.0,184,0.359,2.764,508.57,holdout,0.475,244
4.5,3.0,184,0.353,3.0531,561.77,holdout,0.475,244
4.5,4.0,184,0.348,3.2376,595.72,holdout,0.475,244
4.5,5.0,184,0.342,3.3765,621.28,holdout,0.475,244
4.5,6.0,184,0.337,3.2761,602.8,holdout,0.475,244
4.5,7.0,184,0.337,3.3806,622.03,holdout,0.475,244
5.0,1.0,184,0.391,2.8786,529.66,holdout,0.475,244
5.0,2.0,184,0.353,3.0201,555.69,holdout,0.475,244
5.0,3.0,184,0.348,3.3222,611.29,holdout,0.475,244
5.0,4.0,184,0.342,3.517,647.12,holdout,0.475,244
5.0,5.0,184,0.337,3.6665,674.64,holdout,0.475,244
5.0,6.0,184,0.332,3.5758,657.94,holdout,0.475,244
5.0,7.0,184,0.332,3.6887,678.73,holdout,0.475,244
1.5,1.0,181,0.525,1.2654,229.03,holdout,0.5,244
1.5,2.0,181,0.525,1.5345,277.75,holdout,0.5,244
1.5,3.0,181,0.519,1.7042,308.45,holdout,0.5,244
1.5,4.0,181,0.514,1.8229,329.94,holdout,0.5,244
1.5,5.0,181,0.508,1.9117,346.02,holdout,0.5,244
1.5,6.0,181,0.508,1.9815,358.65,holdout,0.5,244
1.5,7.0,181,0.508,2.0384,368.95,holdout,0.5,244
2.0,1.0,181,0.497,1.8415,333.31,holdout,0.5,244
2.0,2.0,181,0.486,2.1562,390.28,holdout,0.5,244
2.0,3.0,181,0.481,2.3573,426.68,holdout,0.5,244
2.0,4.0,181,0.475,2.5024,452.93,holdout,0.5,244
2.0,5.0,181,0.47,2.6135,473.05,holdout,0.5,244
2.0,6.0,181,0.47,2.7023,489.11,holdout,0.5,244
2.0,7.0,181,0.47,2.7754,502.35,holdout,0.5,244
2.5,1.0,181,0.464,2.0358,368.49,holdout,0.5,244
2.5,2.0,181,0.448,2.3761,430.07,holdout,0.5,244
2.5,3.0,181,0.442,2.5866,468.18,holdout,0.5,244
2.5,4.0,181,0.436,2.7423,496.36,holdout,0.5,244
2.5,5.0,181,0.431,2.8674,519.0,holdout,0.5,244
2.5,6.0,181,0.431,2.8185,510.16,holdout,0.5,244
2.5,7.0,181,0.431,2.9146,527.55,holdout,0.5,244
3.0,1.0,181,0.431,1.9706,356.67,holdout,0.5,244
3.0,2.0,181,0.414,2.1791,394.42,holdout,0.5,244
3.0,3.0,181,0.403,2.368,428.62,holdout,0.5,244
3.0,4.0,181,0.398,2.5125,454.76,holdout,0.5,244
3.0,5.0,181,0.392,2.6302,476.07,holdout,0.5,244
3.0,6.0,181,0.387,2.576,466.26,holdout,0.5,244
3.0,7.0,181,0.387,2.668,482.9,holdout,0.5,244
3.5,1.0,181,0.409,2.1266,384.92,holdout,0.5,244
3.5,2.0,181,0.392,2.3458,424.6,holdout,0.5,244
3.5,3.0,181,0.381,2.5391,459.58,holdout,0.5,244
3.5,4.0,181,0.376,2.6866,486.27,holdout,0.5,244
3.5,5.0,181,0.37,2.8068,508.02,holdout,0.5,244
3.5,6.0,181,0.365,2.7546,498.59,holdout,0.5,244
3.5,7.0,181,0.365,2.8484,515.57,holdout,0.5,244
4.0,1.0,181,0.392,2.1169,383.15,holdout,0.5,244
4.0,2.0,181,0.376,2.4665,446.44,holdout,0.5,244
4.0,3.0,181,0.365,2.7433,496.53,holdout,0.5,244
4.0,4.0,181,0.359,2.9016,525.18,holdout,0.5,244
4.0,5.0,181,0.354,3.0238,547.3,holdout,0.5,244
4.0,6.0,181,0.348,2.9726,538.04,holdout,0.5,244
4.0,7.0,181,0.348,3.067,555.12,holdout,0.5,244
4.5,1.0,181,0.392,2.517,455.57,holdout,0.5,244
4.5,2.0,181,0.376,2.7491,497.6,holdout,0.5,244
4.5,3.0,181,0.365,3.0119,545.16,holdout,0.5,244
4.5,4.0,181,0.359,3.1707,573.89,holdout,0.5,244
4.5,5.0,181,0.354,3.2933,596.08,holdout,0.5,244
4.5,6.0,181,0.348,3.2429,586.97,holdout,0.5,244
4.5,7.0,181,0.348,3.3384,604.24,holdout,0.5,244
5.0,1.0,181,0.392,2.9169,527.96,holdout,0.5,244
5.0,2.0,181,0.376,3.2454,587.41,holdout,0.5,244
5.0,3.0,181,0.365,3.5603,644.42,holdout,0.5,244
5.0,4.0,181,0.359,3.7607,680.69,holdout,0.5,244
5.0,5.0,181,0.354,3.9105,707.79,holdout,0.5,244
5.0,6.0,181,0.348,3.8799,702.27,holdout,0.5,244
5.0,7.0,181,0.348,3.9908,722.34,holdout,0.5,244
1.5,1.0,180,0.511,1.1144,200.59,holdout,0.525,244
1.5,2.0,180,0.511,1.3858,249.44,holdout,0.525,244
1.5,3.0,180,0.511,1.5583,280.49,holdout,0.525,244
1.5,4.0,180,0.511,1.68,302.4,holdout,0.525,244
1.5,5.0,180,0.511,1.7717,318.9,holdout,0.525,244
1.5,6.0,180,0.511,1.844,331.92,holdout,0.525,244
1.5,7.0,180,0.5,1.9032,342.57,holdout,0.525,244
2.0,1.0,180,0.494,1.5645,281.62,holdout,0.525,244
2.0,2.0,180,0.478,1.8289,329.2,holdout,0.525,244
2.0,3.0,180,0.478,2.0054,360.98,holdout,0.525,244
2.0,4.0,180,0.478,2.136,384.47,holdout,0.525,244
2.0,5.0,180,0.478,2.2375,402.76,holdout,0.525,244
2.0,6.0,180,0.478,2.3196,417.52,holdout,0.525,244
2.0,7.0,180,0.467,2.3877,429.78,holdout,0.525,244
2.5,1.0,180,0.45,1.8089,325.61,holdout,0.525,244
2.5,2.0,180,0.433,2.1196,381.53,holdout,0.525,244
2.5,3.0,180,0.433,2.3208,417.74,holdout,0.525,244
2.5,4.0,180,0.433,2.4717,444.91,holdout,0.525,244
2.5,5.0,180,0.433,2.594,466.91,holdout,0.525,244
2.5,6.0,180,0.433,2.6082,469.48,holdout,0.525,244
2.5,7.0,180,0.422,2.7031,486.56,holdout,0.525,244
3.0,1.0,180,0.422,1.7867,321.61,holdout,0.525,244
3.0,2.0,180,0.406,1.9898,358.16,holdout,0.525,244
3.0,3.0,180,0.4,2.1775,391.94,holdout,0.525,244
3.0,4.0,180,0.4,2.3219,417.95,holdout,0.525,244
3.0,5.0,180,0.4,2.4402,439.23,holdout,0.525,244
3.0,6.0,180,0.394,2.4517,441.3,holdout,0.525,244
3.0,7.0,180,0.383,2.5445,458.0,holdout,0.525,244
3.5,1.0,180,0.406,2.0101,361.82,holdout,0.525,244
3.5,2.0,180,0.389,2.2171,399.08,holdout,0.525,244
3.5,3.0,180,0.383,2.4061,433.1,holdout,0.525,244
3.5,4.0,180,0.383,2.5513,459.23,holdout,0.525,244
3.5,5.0,180,0.383,2.67,480.61,holdout,0.525,244
3.5,6.0,180,0.378,2.6819,482.74,holdout,0.525,244
3.5,7.0,180,0.367,2.775,499.5,holdout,0.525,244
4.0,1.0,180,0.389,2.1665,389.96,holdout,0.525,244
4.0,2.0,180,0.372,2.5292,455.26,holdout,0.525,244
4.0,3.0,180,0.367,2.7869,501.64,holdout,0.525,244
4.0,4.0,180,0.367,2.9375,528.75,holdout,0.525,244
4.0,5.0,180,0.367,3.0596,550.72,holdout,0.525,244
4.0,6.0,180,0.361,3.0742,553.36,holdout,0.525,244
4.0,7.0,180,0.35,3.1698,570.56,holdout,0.525,244
4.5,1.0,180,0.383,2.2123,398.21,holdout,0.525,244
4.5,2.0,180,0.367,2.3877,429.79,holdout,0.525,244
4.5,3.0,180,0.361,2.6178,471.2,holdout,0.525,244
4.5,4.0,180,0.361,2.7525,495.44,holdout,0.525,244
4.5,5.0,180,0.361,2.8598,514.76,holdout,0.525,244
4.5,6.0,180,0.356,2.8633,515.39,holdout,0.525,244
4.5,7.0,180,0.344,2.9502,531.04,holdout,0.525,244
5.0,1.0,180,0.383,2.6542,477.76,holdout,0.525,244
5.0,2.0,180,0.367,2.9367,528.61,holdout,0.525,244
5.0,3.0,180,0.361,3.2333,582.0,holdout,0.525,244
5.0,4.0,180,0.361,3.4239,616.31,holdout,0.525,244
5.0,5.0,180,0.361,3.5673,642.11,holdout,0.525,244
5.0,6.0,180,0.356,3.5972,647.5,holdout,0.525,244
5.0,7.0,180,0.344,3.7048,666.87,holdout,0.525,244
1.5,1.0,178,0.522,1.1742,209.01,holdout,0.55,244
1.5,2.0,178,0.511,1.4594,259.77,holdout,0.55,244
1.5,3.0,178,0.511,1.6352,291.06,holdout,0.55,244
1.5,4.0,178,0.511,1.7564,312.64,holdout,0.55,244
1.5,5.0,178,0.511,1.8465,328.68,holdout,0.55,244
1.5,6.0,178,0.511,1.9171,341.25,holdout,0.55,244
1.5,7.0,178,0.511,1.9747,351.49,holdout,0.55,244
2.0,1.0,178,0.5,1.5733,280.05,holdout,0.55,244
2.0,2.0,178,0.478,1.8374,327.06,holdout,0.55,244
2.0,3.0,178,0.478,2.0124,358.21,holdout,0.55,244
2.0,4.0,178,0.478,2.1381,380.59,holdout,0.55,244
2.0,5.0,178,0.478,2.2338,397.61,holdout,0.55,244
2.0,6.0,178,0.478,2.3098,411.14,holdout,0.55,244
2.0,7.0,178,0.478,2.3722,422.26,holdout,0.55,244
2.5,1.0,178,0.461,1.6947,301.65,holdout,0.55,244
2.5,2.0,178,0.427,1.9942,354.97,holdout,0.55,244
2.5,3.0,178,0.427,2.1927,390.3,holdout,0.55,244
2.5,4.0,178,0.427,2.343,417.06,holdout,0.55,244
2.5,5.0,178,0.427,2.4655,438.86,holdout,0.55,244
2.5,6.0,178,0.427,2.546,453.19,holdout,0.55,244
2.5,7.0,178,0.427,2.6418,470.24,holdout,0.55,244
3.0,1.0,178,0.438,1.9992,355.85,holdout,0.55,244
3.0,2.0,178,0.404,2.3525,418.74,holdout,0.55,244
3.0,3.0,178,0.404,2.5717,457.77,holdout,0.55,244
3.0,4.0,178,0.404,2.7344,486.73,holdout,0.55,244
3.0,5.0,178,0.404,2.8655,510.05,holdout,0.55,244
3.0,6.0,178,0.404,2.9524,525.52,holdout,0.55,244
3.0,7.0,178,0.404,3.0532,543.48,holdout,0.55,244
3.5,1.0,178,0.41,1.9168,341.2,holdout,0.55,244
3.5,2.0,178,0.376,2.1312,379.36,holdout,0.55,244
3.5,3.0,178,0.371,2.3246,413.78,holdout,0.55,244
3.5,4.0,178,0.371,2.4733,440.25,holdout,0.55,244
3.5,5.0,178,0.371,2.595,461.92,holdout,0.55,244
3.5,6.0,178,0.365,2.675,476.15,holdout,0.55,244
3.5,7.0,178,0.365,2.7704,493.14,holdout,0.55,244
4.0,1.0,178,0.404,2.2438,399.39,holdout,0.55,244
4.0,2.0,178,0.371,2.6166,465.75,holdout,0.55,244
4.0,3.0,178,0.365,2.8813,512.87,holdout,0.55,244
4.0,4.0,178,0.365,3.0368,540.55,holdout,0.55,244
4.0,5.0,178,0.365,3.1627,562.96,holdout,0.55,244
4.0,6.0,178,0.36,3.2461,577.8,holdout,0.55,244
4.0,7.0,178,0.36,3.3445,595.31,holdout,0.55,244
4.5,1.0,178,0.393,2.19,389.82,holdout,0.55,244
4.5,2.0,178,0.36,2.5178,448.17,holdout,0.55,244
4.5,3.0,178,0.354,2.7893,496.49,holdout,0.55,244
4.5,4.0,178,0.354,2.9467,524.51,holdout,0.55,244
4.5,5.0,178,0.354,3.0689,546.26,holdout,0.55,244
4.5,6.0,178,0.348,3.1488,560.48,holdout,0.55,244
4.5,7.0,178,0.348,3.2441,577.45,holdout,0.55,244
5.0,1.0,178,0.393,2.4575,437.44,holdout,0.55,244
5.0,2.0,178,0.36,2.6908,478.96,holdout,0.55,244
5.0,3.0,178,0.354,2.9575,526.43,holdout,0.55,244
5.0,4.0,178,0.354,3.1207,555.49,holdout,0.55,244
5.0,5.0,178,0.354,3.2468,577.92,holdout,0.55,244
5.0,6.0,178,0.348,3.33,592.73,holdout,0.55,244
5.0,7.0,178,0.348,3.4283,610.23,holdout,0.55,244
1.5,1.0,178,0.517,1.3263,236.08,holdout,0.575,244
1.5,2.0,178,0.511,1.6236,289.01,holdout,0.575,244
1.5,3.0,178,0.506,1.7903,318.67,holdout,0.575,244
1.5,4.0,178,0.506,1.8997,338.15,holdout,0.575,244
1.5,5.0,178,0.506,1.9792,352.3,holdout,0.575,244
1.5,6.0,178,0.506,2.0407,363.25,holdout,0.575,244
1.5,7.0,178,0.506,2.0905,372.11,holdout,0.575,244
2.0,1.0,178,0.494,1.6859,300.1,holdout,0.575,244
2.0,2.0,178,0.478,1.9733,351.24,holdout,0.575,244
2.0,3.0,178,0.478,2.1588,384.27,holdout,0.575,244
2.0,4.0,178,0.478,2.2914,407.87,holdout,0.575,244
2.0,5.0,178,0.478,2.3921,425.79,holdout,0.575,244
2.0,6.0,178,0.478,2.472,440.01,holdout,0.575,244
2.0,7.0,178,0.478,2.5376,451.69,holdout,0.575,244
2.5,1.0,178,0.461,1.7466,310.9,holdout,0.575,244
2.5,2.0,178,0.433,2.0563,366.03,holdout,0.575,244
2.5,3.0,178,0.433,2.2584,401.99,holdout,0.575,244
2.5,4.0,178,0.433,2.4069,428.43,holdout,0.575,244
2.5,5.0,178,0.433,2.5226,449.02,holdout,0.575,244
2.5,6.0,178,0.433,2.6162,465.68,holdout,0.575,244
2.5,7.0,178,0.433,2.694,479.53,holdout,0.575,244
3.0,1.0,178,0.444,2.1209,377.51,holdout,0.575,244
3.0,2.0,178,0.416,2.48,441.43,holdout,0.575,244
3.0,3.0,178,0.41,2.7013,480.83,holdout,0.575,244
3.0,4.0,178,0.41,2.8649,509.96,holdout,0.575,244
3.0,5.0,178,0.41,2.9964,533.37,holdout,0.575,244
3.0,6.0,178,0.41,3.1074,553.12,holdout,0.575,244
3.0,7.0,178,0.41,3.2042,570.35,holdout,0.575,244
3.5,1.0,178,0.416,1.817,323.43,holdout,0.575,244
3.5,2.0,178,0.382,2.0253,360.51,holdout,0.575,244
3.5,3.0,178,0.371,2.2153,394.33,holdout,0.575,244
3.5,4.0,178,0.371,2.362,420.44,holdout,0.575,244
3.5,5.0,178,0.371,2.4823,441.85,holdout,0.575,244
3.5,6.0,178,0.371,2.5851,460.14,holdout,0.575,244
3.5,7.0,178,0.365,2.6755,476.24,holdout,0.575,244
4.0,1.0,178,0.404,2.1584,384.2,holdout,0.575,244
4.0,2.0,178,0.371,2.4463,435.45,holdout,0.575,244
4.0,3.0,178,0.36,2.6732,475.84,holdout,0.575,244
4.0,4.0,178,0.36,2.8425,505.96,holdout,0.575,244
4.0,5.0,178,0.36,2.9784,530.16,holdout,0.575,244
4.0,6.0,178,0.36,3.093,550.55,holdout,0.575,244
4.0,7.0,178,0.354,3.1927,568.29,holdout,0.575,244
4.5,1.0,178,0.393,2.1707,386.38,holdout,0.575,244
4.5,2.0,178,0.36,2.4999,444.99,holdout,0.575,244
4.5,3.0,178,0.348,2.7626,491.74,holdout,0.575,244
4.5,4.0,178,0.348,2.914,518.69,holdout,0.575,244
4.5,5.0,178,0.348,3.0344,540.13,holdout,0.575,244
4.5,6.0,178,0.348,3.1373,558.44,holdout,0.575,244
4.5,7.0,178,0.343,3.2278,574.55,holdout,0.575,244
5.0,1.0,178,0.393,2.3773,423.16,holdout,0.575,244
5.0,2.0,178,0.36,2.5945,461.83,holdout,0.575,244
5.0,3.0,178,0.348,2.8441,506.25,holdout,0.575,244
5.0,4.0,178,0.348,2.9921,532.59,holdout,0.575,244
5.0,5.0,178,0.348,3.1086,553.33,holdout,0.575,244
5.0,6.0,178,0.348,3.2086,571.13,holdout,0.575,244
5.0,7.0,178,0.343,3.2971,586.89,holdout,0.575,244
1.5,1.0,177,0.52,1.33,235.41,holdout,0.6,244
1.5,2.0,177,0.52,1.6295,288.42,holdout,0.6,244
1.5,3.0,177,0.508,1.7999,318.57,holdout,0.6,244
1.5,4.0,177,0.508,1.9124,338.49,holdout,0.6,244
1.5,5.0,177,0.508,1.9943,352.98,holdout,0.6,244
1.5,6.0,177,0.508,2.0577,364.21,holdout,0.6,244
1.5,7.0,177,0.503,2.109,373.29,holdout,0.6,244
2.0,1.0,177,0.48,1.5192,268.9,holdout,0.6,244
2.0,2.0,177,0.475,1.7783,314.75,holdout,0.6,244
2.0,3.0,177,0.463,1.9498,345.12,holdout,0.6,244
2.0,4.0,177,0.463,2.0744,367.17,holdout,0.6,244
2.0,5.0,177,0.463,2.1699,384.08,holdout,0.6,244
2.0,6.0,177,0.463,2.2463,397.59,holdout,0.6,244
2.0,7.0,177,0.463,2.3092,408.73,holdout,0.6,244
2.5,1.0,177,0.452,1.613,285.51,holdout,0.6,244
2.5,2.0,177,0.446,1.8374,325.22,holdout,0.6,244
2.5,3.0,177,0.435,1.9956,353.22,holdout,0.6,244
2.5,4.0,177,0.435,2.1166,374.63,holdout,0.6,244
2.5,5.0,177,0.435,2.213,391.7,holdout,0.6,244
2.5,6.0,177,0.435,2.2921,405.71,holdout,0.6,244
2.5,7.0,177,0.435,2.3587,417.48,holdout,0.6,244
3.0,1.0,177,0.435,1.8802,332.8,holdout,0.6,244
3.0,2.0,177,0.429,2.1601,382.33,holdout,0.6,244
3.0,3.0,177,0.412,2.3466,415.34,holdout,0.6,244
3.0,4.0,177,0.412,2.4889,440.54,holdout,0.6,244
3.0,5.0,177,0.412,2.6055,461.17,holdout,0.6,244
3.0,6.0,177,0.412,2.7053,478.83,holdout,0.6,244
3.0,7.0,177,0.407,2.7932,494.39,holdout,0.6,244
3.5,1.0,177,0.418,2.0786,367.92,holdout,0.6,244
3.5,2.0,177,0.412,2.2685,401.53,holdout,0.6,244
3.5,3.0,177,0.395,2.4472,433.16,holdout,0.6,244
3.5,4.0,177,0.39,2.5867,457.85,holdout,0.6,244
3.5,5.0,177,0.39,2.702,478.25,holdout,0.6,244
3.5,6.0,177,0.39,2.801,495.78,holdout,0.6,244
3.5,7.0,177,0.384,2.8885,511.27,holdout,0.6,244
4.0,1.0,177,0.401,1.9966,353.39,holdout,0.6,244
4.0,2.0,177,0.39,2.1814,386.1,holdout,0.6,244
4.0,3.0,177,0.373,2.3577,417.31,holdout,0.6,244
4.0,4.0,177,0.367,2.4957,441.74,holdout,0.6,244
4.0,5.0,177,0.367,2.6099,461.95,holdout,0.6,244
4.0,6.0,177,0.367,2.7081,479.34,holdout,0.6,244
4.0,7.0,177,0.362,2.7949,494.7,holdout,0.6,244
4.5,1.0,177,0.395,2.2439,397.17,holdout,0.6,244
4.5,2.0,177,0.384,2.5685,454.62,holdout,0.6,244
4.5,3.0,177,0.367,2.8106,497.47,holdout,0.6,244
4.5,4.0,177,0.362,2.9523,522.56,holdout,0.6,244
4.5,5.0,177,0.362,3.0681,543.06,holdout,0.6,244
4.5,6.0,177,0.362,3.1678,560.71,holdout,0.6,244
4.5,7.0,177,0.356,3.256,576.31,holdout,0.6,244
5.0,1.0,177,0.384,2.2349,395.57,holdout,0.6,244
5.0,2.0,177,0.373,2.4654,436.37,holdout,0.6,244
5.0,3.0,177,0.356,2.7065,479.04,holdout,0.6,244
5.0,4.0,177,0.35,2.8476,504.02,holdout,0.6,244
5.0,5.0,177,0.35,2.9584,523.63,holdout,0.6,244
5.0,6.0,177,0.35,3.0537,540.5,holdout,0.6,244
5.0,7.0,177,0.345,3.1382,555.46,holdout,0.6,244
1.5,1.0,176,0.523,1.3336,234.71,holdout,0.625,244
1.5,2.0,176,0.517,1.6216,285.39,holdout,0.625,244
1.5,3.0,176,0.511,1.7814,313.53,holdout,0.625,244
1.5,4.0,176,0.511,1.8865,332.03,holdout,0.625,244
1.5,5.0,176,0.511,1.9629,345.48,holdout,0.625,244
1.5,6.0,176,0.511,2.0222,355.91,holdout,0.625,244
1.5,7.0,176,0.511,2.0702,364.36,holdout,0.625,244
2.0,1.0,176,0.494,1.6797,295.64,holdout,0.625,244
2.0,2.0,176,0.483,1.9519,343.54,holdout,0.625,244
2.0,3.0,176,0.477,2.1268,374.31,holdout,0.625,244
2.0,4.0,176,0.477,2.2507,396.13,holdout,0.625,244
2.0,5.0,176,0.477,2.3445,412.63,holdout,0.625,244
2.0,6.0,176,0.477,2.4187,425.7,holdout,0.625,244
2.0,7.0,176,0.477,2.4796,436.42,holdout,0.625,244
2.5,1.0,176,0.483,1.8528,326.09,holdout,0.625,244
2.5,2.0,176,0.472,2.1074,370.9,holdout,0.625,244
2.5,3.0,176,0.466,2.2776,400.85,holdout,0.625,244
2.5,4.0,176,0.466,2.4022,422.78,holdout,0.625,244
2.5,5.0,176,0.466,2.4983,439.71,holdout,0.625,244
2.5,6.0,176,0.46,2.5755,453.3,holdout,0.625,244
2.5,7.0,176,0.46,2.6394,464.54,holdout,0.625,244
3.0,1.0,176,0.443,1.8281,321.75,holdout,0.625,244
3.0,2.0,176,0.432,2.1153,372.29,holdout,0.625,244
3.0,3.0,176,0.426,2.3075,406.11,holdout,0.625,244
3.0,4.0,176,0.42,2.4509,431.36,holdout,0.625,244
3.0,5.0,176,0.42,2.564,451.26,holdout,0.625,244
3.0,6.0,176,0.42,2.6563,467.51,holdout,0.625,244
3.0,7.0,176,0.42,2.7336,481.12,holdout,0.625,244
3.5,1.0,176,0.42,2.0423,359.44,holdout,0.625,244
3.5,2.0,176,0.409,2.3541,414.33,holdout,0.625,244
3.5,3.0,176,0.403,2.5587,450.34,holdout,0.625,244
3.5,4.0,176,0.398,2.7132,477.52,holdout,0.625,244
3.5,5.0,176,0.398,2.8388,499.63,holdout,0.625,244
3.5,6.0,176,0.398,2.8258,497.35,holdout,0.625,244
3.5,7.0,176,0.398,3.0398,535.01,holdout,0.625,244
4.0,1.0,176,0.403,1.7749,312.38,holdout,0.625,244
4.0,2.0,176,0.386,1.9462,342.54,holdout,0.625,244
4.0,3.0,176,0.381,2.1219,373.45,holdout,0.625,244
4.0,4.0,176,0.369,2.2605,397.85,holdout,0.625,244
4.0,5.0,176,0.369,2.3755,418.09,holdout,0.625,244
4.0,6.0,176,0.369,2.3546,414.41,holdout,0.625,244
4.0,7.0,176,0.369,2.5623,450.97,holdout,0.625,244
4.5,1.0,176,0.392,2.035,358.16,holdout,0.625,244
4.5,2.0,176,0.375,2.2778,400.9,holdout,0.625,244
4.5,3.0,176,0.369,2.4867,437.66,holdout,0.625,244
4.5,4.0,176,0.358,2.6457,465.64,holdout,0.625,244
