tf,split,hour,dow,net
1h,validation,8,3,-7.315240061273355
1h,validation,22,2,25.655527605818104
1h,validation,20,0,-12.163126637536156
1h,validation,16,6,-2.844375007106545
1h,validation,9,4,-25.55992106957075
1h,validation,14,2,12.061269952999965
1h,validation,15,4,30.89986566833463
1h,validation,22,4,22.88169971247454
1h,validation,11,2,-27.710346535722543
1h,validation,15,2,-17.86259584340507
1h,validation,15,6,-152.71261605480242
1h,validation,15,6,-174.37939124474272
1h,validation,18,0,-73.76653629830798
1h,validation,10,3,28.398880627442974
1h,validation,21,6,-7.321285504978752
1h,validation,18,0,24.38986098608469
1h,validation,7,6,-0.33811952710372073
1h,validation,12,0,6.4299966797696575
1h,validation,3,2,-20.756459626185027
1h,validation,5,0,-8.894529313847128
1h,validation,22,6,-0.6572470641620816
1h,validation,6,6,-2.7541640372418854
1h,validation,19,1,2.4831628380266384
1h,validation,0,2,-8.03619830605426
1h,validation,13,2,15.427507979818039
1h,validation,10,3,-1.3607249209107353
1h,validation,10,3,-0.44018994097148234
1h,validation,12,4,-2.9985462671493863
1h,validation,19,4,-0.919294382931336
1h,validation,4,2,-9.629631729611384
1h,validation,2,5,-3.975905253936502
1h,validation,13,6,17.042975487282455
1h,validation,0,0,-4.62574079075249
1h,validation,8,1,22.014621751232358
1h,validation,1,3,0.6856427795913331
1h,validation,4,1,-3.0970657520083718
1h,validation,13,4,8.615022887382171
1h,validation,7,0,28.721010559736666
1h,validation,2,0,-17.140727148718323
1h,validation,7,4,0.3992946254468658
1h,validation,18,3,31.79858963799142
1h,validation,16,5,-0.10000344760847724
1h,validation,10,6,-16.93960134257667
1h,validation,16,2,30.847613865035047
1h,validation,14,3,-0.6413394343598116
1h,validation,16,4,-7.001307311091506
1h,validation,10,6,32.1366544591444
1h,validation,23,5,15.098478297022094
1h,validation,7,6,-1.3980506215942352
1h,validation,19,0,-6.258356597821096
1h,validation,13,1,-10.708490682697231
1h,validation,3,2,-9.719635388172271
1h,validation,6,2,-4.9511270640712945
1h,validation,11,2,1.8089999861815536
1h,validation,14,3,32.515726167131845
1h,validation,18,5,-0.358402564778564
1h,validation,7,0,19.66792276414814
1h,validation,12,2,-18.500938875206966
1h,validation,11,2,26.076134149598886
1h,validation,17,5,32.16491383587576
1h,validation,21,4,-9.953046468700224
1h,validation,14,6,-2.349258454688777
1h,validation,16,6,-5.108930471995302
1h,validation,19,6,18.8800004395608
1h,validation,2,1,-3.904630445531902
1h,validation,14,4,-4.131501901377088
1h,validation,11,5,23.956148229061952
1h,validation,8,2,-7.520602906578873
1h,validation,9,5,-0.26552922086673336
1h,validation,13,1,-7.461890909589848
1h,validation,21,1,-4.2158333379545985
1h,validation,20,5,27.4324524178704
1h,validation,6,6,-4.111395428184972
1h,validation,15,1,-18.835650909560858
1h,validation,22,4,2.5381447358807376
1h,validation,6,0,-7.567890836895198
1h,validation,10,6,12.175138483861193
1h,validation,1,1,-1.157024707335738
1h,validation,15,3,1.6607158908302893
1h,validation,22,2,-6.51897747528662
1h,validation,7,4,44.8423326890796
1h,validation,20,6,-12.2100249851245
1h,validation,20,0,1.1656580011610433
1h,validation,18,1,3.9225297130837657
1h,validation,1,2,-11.74522228004998
1h,validation,5,2,-6.414599689219337
1h,validation,6,3,39.22011022113943
1h,validation,6,1,-22.13394245655161
1h,validation,14,1,1.9695989844194084
1h,validation,21,1,-7.877991870542906
1h,validation,19,2,-23.80975897188841
1h,validation,11,3,-19.003531048424723
1h,validation,18,3,3.9440543910732
1h,validation,8,4,-13.721730421534943
1h,validation,15,3,-21.55604447122121
1h,validation,10,5,-21.27499468563569
1h,validation,15,6,54.817245868961614
1h,validation,14,2,-7.316218231011249
1h,validation,1,2,53.38523186412992
1h,validation,17,2,56.07954454854572
1h,holdout,12,0,0.1988675932272772
1h,holdout,6,1,-3.233277603946496
1h,holdout,0,2,-9.907277293333161
1h,holdout,2,4,-23.741858773659168
1h,holdout,7,5,2.13167911642051
1h,holdout,21,5,47.72138119613733
1h,holdout,13,1,25.974398872268456
1h,holdout,21,2,-7.348787122520452
1h,holdout,15,4,-25.694978636302565
1h,holdout,1,0,-2.765507387320408
1h,holdout,19,0,-31.342321217157703
1h,holdout,22,1,-78.42312705290502
1h,holdout,8,3,-9.983107254116614
1h,holdout,4,1,0.6574036344193894
1h,holdout,6,1,-0.9161119330156111
1h,holdout,18,3,48.65681333206874
1h,holdout,18,2,-8.638501526660443
1h,holdout,23,3,-15.347917696327185
1h,holdout,1,5,5.502593413214961
1h,holdout,8,0,45.678445258555456
1h,holdout,11,3,20.18570493127724
1h,holdout,15,6,4.91906263394059
1h,holdout,15,1,49.443199489017516
1h,holdout,6,0,-15.286314864583831
1h,holdout,13,6,-9.41065593992775
1h,holdout,13,0,-70.80995745262315
1h,holdout,9,3,4.176391926721237
1h,holdout,20,3,13.865831553093711
1h,holdout,3,5,2.7049043228481073
1h,holdout,6,5,0.7186546074238971
1h,holdout,19,5,10.294640621052087
1h,holdout,18,2,-6.342201362332353
1h,holdout,13,6,-26.70414933630504
1h,holdout,20,3,-20.699691735233664
1h,holdout,12,5,38.23614470772532
1h,holdout,9,0,37.88926706122959
1h,holdout,11,2,-5.4769662068513165
1h,holdout,6,0,3.3466412973136532
1h,holdout,8,2,2.7930587012412467
1h,holdout,15,2,-2.499529583632019
1h,holdout,16,3,-1.4332210047873981
1h,holdout,21,3,8.240536047255517
1h,holdout,13,6,-60.96919523832314
1h,holdout,14,1,-88.08322831968692
1h,holdout,5,3,-2.1460798943023
1h,holdout,1,0,33.986481366164995
1h,holdout,4,0,-4.984500641806998
1h,holdout,12,2,24.970839622442014
1h,holdout,13,3,36.312220731081034
1h,holdout,8,6,-9.129815825183941
1h,holdout,3,1,-1.5186919530647511
1h,holdout,14,2,1.0824342944384617
1h,holdout,2,3,10.947126618755869
1h,holdout,20,5,0.806869651196379
1h,holdout,18,5,31.082772070124083
1h,holdout,17,6,1.1597300587276833
1h,holdout,17,3,-4.452164174796316
1h,holdout,12,4,-18.201973735617308
1h,holdout,17,6,-1.6578537620470875
1h,holdout,23,6,-15.124735153166968
1h,holdout,14,0,31.336435602816863
1h,holdout,8,6,-3.831753090871128
1h,holdout,17,0,-0.711772547138943
1h,holdout,11,1,-2.8743194578767244
1h,holdout,11,5,-3.5950396509315414
1h,holdout,12,6,-2.283569395150042
1h,holdout,8,6,-11.861562385160322
1h,holdout,22,6,1.7311685071158216
1h,holdout,12,0,-8.716524751579804
1h,holdout,16,0,-10.502874341845198
1h,holdout,13,1,23.993708257557262
1h,holdout,18,1,-45.18877744918871
1h,holdout,15,2,-18.088892648290695
1h,holdout,5,3,-1.676852611568957
1h,holdout,14,2,-20.818038615309792
1h,holdout,21,2,-7.061940434916622
1h,holdout,13,2,-1.0501163739425636
1h,holdout,8,3,-5.966986834227187
1h,holdout,8,6,1.3038606330668494
1h,holdout,15,6,-1.169889063752952
1h,holdout,15,2,-17.001465022827517
1h,holdout,16,6,-6.189665355563505
1h,holdout,10,2,-4.288825965786143
1h,holdout,1,5,2.757687822442794
1h,holdout,20,0,26.327737645447097
1h,holdout,11,1,6.338372950514072
1h,holdout,3,2,25.367220273474675
1h,holdout,20,4,8.236811422730586
1h,holdout,19,6,0.3317056892470186
1h,holdout,11,0,-2.0886219341704186
1h,holdout,13,2,7.4094238213882955
1h,holdout,0,6,14.486722705555149
1h,holdout,7,0,-2.1286978315020266
1h,holdout,16,1,6.902117888200275
1h,holdout,18,2,1.474399604439307
1h,holdout,3,4,-0.8452241812802317
1h,holdout,11,4,10.22252426903625
1h,holdout,23,6,-6.136023337038296
1h,holdout,7,2,-5.383971068794372
1h,holdout,15,4,-3.9313302825482954
1h,holdout,10,5,-12.453504437793883
1h,holdout,12,6,-6.077677028866756
1h,holdout,14,0,-1.331631403552581
1h,holdout,1,3,-10.358835639758615
1h,holdout,6,6,1.9333876470136828
1h,holdout,11,4,6.199413887280397
1h,holdout,19,0,-19.242187768833848
1h,holdout,10,0,3.2149984809965875
1h,holdout,16,0,-2.5613705339183976
1h,holdout,22,1,8.939466195458891
1h,holdout,11,4,-9.234850321503506
1h,holdout,15,2,27.043882934973194
1h,holdout,13,3,-1.026581428116233
1h,holdout,8,1,-4.049796371232354
1h,holdout,18,5,-1.929494498122979
1h,holdout,6,6,12.212614853294617
1h,holdout,3,1,5.709733945685425
1h,holdout,21,1,8.342743299272826
1h,holdout,22,1,-2.9242400836644995
1h,holdout,18,3,0.41442875891096675
1h,holdout,14,4,-7.960896546927806
1h,holdout,20,6,18.125556221404814
1h,holdout,6,2,-7.479644068669082
1h,holdout,16,3,19.13121395313443
1h,holdout,6,5,-11.489334687180905
1h,holdout,21,0,19.882219862805478
1h,holdout,0,3,-23.682117433726795
1h,holdout,17,4,-28.19078913641414
1h,holdout,10,5,19.141916177210778
1h,holdout,23,1,4.366430741793974
1h,holdout,14,5,-2.1380867749552963
1h,holdout,18,5,-2.675477516387182
1h,holdout,14,1,17.125521227101444
1h,holdout,5,2,-2.0619004270496717
1h,holdout,14,4,-3.6622955527712855
2h,train,14,0,18.365347471741433
2h,train,20,3,19.214442559498366
2h,train,12,5,5.598581121619961
2h,train,20,1,11.503521713745545
2h,train,10,0,-3.784800449247483
2h,train,18,0,-8.764739172507696
2h,train,20,3,8.933168857282373
2h,train,14,3,-11.138739836263454
2h,train,20,0,10.09884836037502
2h,train,18,1,9.996388530876736
2h,train,2,4,8.024253487143175
2h,train,12,5,-12.157845287657466
2h,train,12,1,24.76040272980566
2h,train,2,2,21.60113668074352
2h,train,22,0,-2.311930167393483
2h,train,0,0,-7.190479196385542
2h,train,18,1,-0.07114049879425638
2h,train,4,4,0.1898856498407121
2h,train,8,1,-0.8150466846528388
2h,train,22,6,9.15018049406191
2h,train,20,0,0.4791584413841334
2h,train,18,1,-1.876717400167381
2h,train,0,4,-0.4590151787453082
2h,train,6,4,0.9493313158030389
2h,train,0,3,2.331868625062259
2h,train,2,1,-1.3278802178648594
2h,train,2,2,-14.133171671736546
2h,train,18,2,11.929487039004242
2h,train,12,0,4.280025211071697
2h,train,0,1,8.26380613841243
2h,train,14,4,-1.0015791309849114
2h,train,20,0,-0.23279558286391894
2h,train,20,1,1.3380700197846331
2h,train,20,2,-0.37165124917817416
2h,train,18,5,3.3216281868425943
2h,train,14,0,-0.0031285848982274267
2h,train,0,3,5.024944879178884
2h,train,14,1,3.509481228196706
2h,train,8,6,0.5831448867242262
2h,train,18,0,5.078986639357998
2h,train,10,0,2.6360316630323903
2h,train,8,0,-3.817843144437566
2h,train,8,1,-1.8635007060123554
2h,train,20,2,11.929267636332845
2h,train,22,4,2.8015695880517146
2h,train,14,4,7.6410484534633785
2h,train,2,6,5.418613331918915
2h,train,0,3,6.295147724740054
2h,train,16,6,-3.4560746095696464
2h,train,18,2,22.643022356152493
2h,train,18,1,9.142395900495467
2h,train,18,4,2.2719156543759373
2h,train,22,0,3.7121410444706724
2h,train,22,3,-83.56546910543004
2h,train,16,1,3.5306111080571094
2h,train,18,6,5.743176220018474
2h,train,18,2,17.2114659527531
2h,train,2,4,3.2201598099357502
2h,train,18,6,3.873016643872302
2h,train,20,1,-2.494895549729329
2h,train,0,1,9.80172768077796
2h,train,22,5,1.2624844280345586
2h,train,4,0,12.444155404923283
2h,train,6,3,7.921775490612417
2h,train,16,2,-14.573838706028083
2h,train,0,4,0.1779162282266631
2h,train,10,0,3.410596209033618
2h,train,14,4,11.076496312044705
2h,train,14,5,-5.2551986674954545
2h,train,16,3,-5.956352763205494
2h,train,8,4,-1.9929748299930665
2h,train,18,6,13.158910320240501
2h,train,16,1,0.9303324421690373
2h,train,8,1,-5.732408052791092
2h,train,18,2,-9.236627820335107
2h,train,14,1,4.215158779740619
2h,train,18,1,-20.362918287395203
2h,train,20,3,17.802900257278676
2h,train,6,0,26.194928696904
2h,train,12,2,-3.222898153005268
2h,train,6,2,-6.104885365424954
2h,train,16,4,17.20786210856677
2h,train,12,6,28.078249636133574
2h,train,20,6,-4.472962656444129
2h,train,8,4,0.08725875124559379
2h,train,14,0,6.410528879600097
2h,train,14,1,14.687622405786353
2h,train,16,2,-28.136232745826764
2h,train,6,3,-7.2539453369334055
2h,train,12,0,-69.76111681525032
2h,train,22,2,2.2862058007267807
2h,train,20,4,10.924370251905916
2h,train,12,6,1.235799607853521
2h,train,8,5,2.247209739739935
2h,train,16,6,9.552395993483476
2h,train,14,1,6.080412433453399
2h,train,10,1,6.353188935093913
2h,train,18,3,-1.325662175892326
2h,train,18,5,13.822225742337874
2h,train,12,6,-2.7376572308851133
2h,train,14,1,22.359258991024536
2h,train,0,0,19.809414677781866
2h,train,0,4,29.195279935003228
2h,train,2,6,9.554157785323364
2h,train,4,6,13.475710060367865
2h,train,10,0,-3.0558007032455032
2h,train,20,1,0.5178775224521672
2h,train,10,3,27.05010934932894
2h,train,8,5,8.493436163012678
2h,train,20,0,-10.471713782844395
2h,train,4,1,4.450294626374728
2h,train,22,5,4.769304191165157
2h,train,10,0,25.518264741633505
2h,train,14,5,0.8975956970256115
2h,train,16,6,11.502262496171403
2h,train,4,2,2.878129011421484
2h,train,8,6,-1.9105229329719542
2h,train,10,4,12.06410540034877
2h,train,6,2,1.9058544020711716
2h,train,22,2,6.182282611746866
2h,train,12,4,-12.67569185382426
2h,train,14,2,3.093682795881328
2h,train,4,6,-3.1110134313620277
2h,train,0,4,-0.6763855287823747
2h,train,16,4,-6.162293845540851
2h,train,12,6,-7.903213182010467
2h,train,4,2,-9.152312790166734
2h,train,22,6,4.7902286073518345
2h,train,6,1,-1.6784180586222603
2h,validation,20,0,-24.752188462616136
2h,validation,4,3,-6.785581563263882
2h,validation,2,3,19.476797570580125
2h,validation,8,4,13.095215713863755
2h,validation,20,0,34.392717840343174
2h,validation,0,5,-26.52801097777736
2h,validation,14,3,4.984481610986207
2h,validation,0,0,25.863826800968766
2h,validation,0,4,26.398021861395442
2h,validation,14,3,-94.42703839151478
2h,validation,6,0,26.758187085427902
2h,validation,22,1,12.040929093246776
2h,validation,14,3,9.938919192906543
2h,validation,14,4,1.1037664323739653
2h,validation,12,5,13.732105672500264
2h,validation,22,6,12.190532575856043
2h,validation,8,6,13.484353003619693
2h,validation,0,3,-41.8181363693396
2h,validation,22,3,10.66093449050312
2h,validation,22,2,10.36952403084276
2h,validation,0,0,24.161679678099024
2h,validation,6,1,11.380847967351862
2h,validation,14,1,-33.11095621469853
2h,validation,14,2,7.516409548489779
2h,validation,6,6,14.735413444043115
2h,validation,10,4,14.982304965211876
2h,validation,10,3,22.091310430123055
2h,validation,14,0,-76.7087217383678
2h,validation,4,0,-10.538396690961358
2h,validation,22,6,-1.0378356579393713
2h,validation,22,2,7.933049187133763
2h,validation,16,4,7.135328994561948
2h,validation,18,5,1.713840787172044
2h,validation,2,5,-2.3558644781664095
2h,validation,22,0,5.541829087428064
2h,validation,8,2,-0.11604132782120857
2h,validation,14,5,-1.1664748796563003
2h,validation,2,6,7.9902642911732995
2h,validation,22,1,-7.8591721866709765
2h,validation,16,1,9.18647209504878
2h,validation,6,0,31.584090449607583
2h,validation,18,0,7.204160491878679
2h,validation,2,1,25.340910798319385
2h,validation,22,0,19.40847107966983
2h,validation,14,1,21.535587311240334
2h,validation,12,6,4.618906742663519
2h,validation,0,0,18.28437811566081
2h,validation,12,2,13.690891454929474
2h,validation,12,4,22.390461494422976
2h,validation,0,2,3.4050880818145144
2h,validation,22,5,2.764352252448471
2h,validation,14,0,19.570463701416113
2h,validation,12,3,8.71986018236303
2h,validation,20,5,17.073491442392797
2h,validation,4,2,-12.297468990551362
2h,validation,20,3,-8.651894459696903
2h,validation,6,0,1.6497099960981771
2h,validation,0,3,24.612436377752633
2h,validation,22,2,7.544006885882953
2h,validation,22,2,7.167298910854919
2h,validation,18,4,19.76292786878592
2h,holdout,6,1,35.897654774587046
2h,holdout,16,3,-7.340767764180738
2h,holdout,18,6,26.556995676111733
2h,holdout,18,1,16.849564159892548
2h,holdout,16,2,7.914276894952007
2h,holdout,14,4,54.83525181459256
2h,holdout,22,4,40.71362797835517
2h,holdout,10,0,-25.256739869392597
2h,holdout,4,1,15.954831766430493
2h,holdout,12,2,3.218208402822209
2h,holdout,6,0,40.816976209461416
2h,holdout,0,1,38.90606872695038
2h,holdout,8,3,36.1539690570086
2h,holdout,14,4,32.13787662098447
2h,holdout,14,2,-12.088870738108634
2h,holdout,12,3,6.022496999362174
2h,holdout,14,3,-18.593359690883517
2h,holdout,16,0,41.30034759214837
2h,holdout,6,0,1.2786205977376675
2h,holdout,22,6,27.841400945150752
2h,holdout,0,2,36.83305008066132
2h,holdout,2,5,13.700007846409907
2h,holdout,6,5,4.527124210955784
2h,holdout,2,2,14.278965338322251
2h,holdout,0,4,18.340056794187593
2h,holdout,20,4,-8.863418509443369
2h,holdout,18,1,12.998329216736758
2h,holdout,22,2,-11.775918064868359
2h,holdout,22,6,26.570369474737447
2h,holdout,0,0,-9.042722802742304
2h,holdout,20,4,7.806016108680185
2h,holdout,14,3,-1.8958089984613982
2h,holdout,22,6,34.985218193729956
2h,holdout,10,6,-4.233046265620329
2h,holdout,20,2,6.346335513393568
2h,holdout,16,5,-4.103744894739709
2h,holdout,12,2,-10.248165536956197
2h,holdout,14,5,17.484876056452368
2h,holdout,16,6,11.499234647489061
2h,holdout,12,6,11.6611156826661
2h,holdout,20,4,4.1572686596512805
2h,holdout,12,2,14.844928701989142
2h,holdout,18,3,-0.22209786833186762
2h,holdout,10,3,-20.59196554206027
2h,holdout,4,4,7.8380872628165
2h,holdout,14,5,-2.779675459146717
2h,holdout,22,6,7.592798948645813
2h,holdout,16,3,16.54642335656496
2h,holdout,4,0,12.569712610704102
2h,holdout,18,5,-9.868479536094407
2h,holdout,22,2,-12.516785533306432
2h,holdout,12,2,-17.099340707156284
2h,holdout,12,3,4.767411217659327
2h,holdout,12,3,-37.25504242958362
2h,holdout,2,4,7.238813062125959
2h,holdout,4,2,-1.310937573287796
2h,holdout,20,4,1.249777063543179
