r_target,expiry_days,n,win_rate,avg_pnl,total_pnl,kind,tf,split,depth_frac,n_zones
5.0,0.25,1359,0.46,0.8339,1133.21,OB,15m,train,0.525,2420
5.0,0.5,1359,0.378,-0.4898,-665.58,OB,15m,train,0.525,2420
5.0,1.0,1359,0.316,-2.315,-3146.04,OB,15m,train,0.525,2420
7.0,0.083,1359,0.597,1.5987,2172.69,OB,15m,train,0.525,2420
7.0,0.125,1359,0.529,1.7176,2334.18,OB,15m,train,0.525,2420
7.0,0.167,1359,0.49,1.4823,2014.45,OB,15m,train,0.525,2420
7.0,0.25,1359,0.442,0.9616,1306.81,OB,15m,train,0.525,2420
7.0,0.5,1359,0.346,-0.3278,-445.48,OB,15m,train,0.525,2420
7.0,1.0,1359,0.269,-2.2162,-3011.75,OB,15m,train,0.525,2420
10.0,0.083,1359,0.595,1.5682,2131.22,OB,15m,train,0.525,2420
10.0,0.125,1359,0.526,1.7359,2359.03,OB,15m,train,0.525,2420
10.0,0.167,1359,0.486,1.515,2058.89,OB,15m,train,0.525,2420
10.0,0.25,1359,0.437,1.0744,1460.12,OB,15m,train,0.525,2420
10.0,0.5,1359,0.33,-0.0849,-115.37,OB,15m,train,0.525,2420
10.0,1.0,1359,0.244,-1.9605,-2664.26,OB,15m,train,0.525,2420
2.0,0.083,1356,0.659,1.0864,1473.17,OB,15m,train,0.55,2420
2.0,0.125,1356,0.619,0.8019,1087.39,OB,15m,train,0.55,2420
2.0,0.167,1356,0.592,0.4213,571.33,OB,15m,train,0.55,2420
2.0,0.25,1356,0.559,-0.1869,-253.41,OB,15m,train,0.55,2420
2.0,0.5,1356,0.474,-1.3536,-1835.45,OB,15m,train,0.55,2420
2.0,1.0,1356,0.318,-2.9033,-3936.93,OB,15m,train,0.55,2420
3.0,0.083,1356,0.624,1.3926,1888.42,OB,15m,train,0.55,2420
3.0,0.125,1356,0.574,1.2106,1641.6,OB,15m,train,0.55,2420
3.0,0.167,1356,0.544,0.8365,1134.24,OB,15m,train,0.55,2420
3.0,0.25,1356,0.51,0.1793,243.19,OB,15m,train,0.55,2420
3.0,0.5,1356,0.442,-1.1499,-1559.24,OB,15m,train,0.55,2420
3.0,1.0,1356,0.372,-2.8082,-3807.94,OB,15m,train,0.55,2420
4.0,0.083,1356,0.612,1.5836,2147.36,OB,15m,train,0.55,2420
4.0,0.125,1356,0.558,1.575,2135.67,OB,15m,train,0.55,2420
4.0,0.167,1356,0.525,1.2632,1712.91,OB,15m,train,0.55,2420
4.0,0.25,1356,0.485,0.6406,868.63,OB,15m,train,0.55,2420
4.0,0.5,1356,0.411,-0.7124,-966.03,OB,15m,train,0.55,2420
4.0,1.0,1356,0.347,-2.4963,-3385.02,OB,15m,train,0.55,2420
5.0,0.083,1356,0.601,1.6083,2180.8,OB,15m,train,0.55,2420
5.0,0.125,1356,0.543,1.665,2257.77,OB,15m,train,0.55,2420
5.0,0.167,1356,0.505,1.3936,1889.75,OB,15m,train,0.55,2420
5.0,0.25,1356,0.461,0.8109,1099.64,OB,15m,train,0.55,2420
5.0,0.5,1356,0.378,-0.5362,-727.12,OB,15m,train,0.55,2420
5.0,1.0,1356,0.317,-2.3615,-3202.19,OB,15m,train,0.55,2420
7.0,0.083,1356,0.595,1.5899,2155.92,OB,15m,train,0.55,2420
7.0,0.125,1356,0.532,1.7097,2318.4,OB,15m,train,0.55,2420
7.0,0.167,1356,0.49,1.468,1990.56,OB,15m,train,0.55,2420
7.0,0.25,1356,0.442,0.9336,1265.94,OB,15m,train,0.55,2420
7.0,0.5,1356,0.344,-0.3224,-437.24,OB,15m,train,0.55,2420
7.0,1.0,1356,0.268,-2.2017,-2985.45,OB,15m,train,0.55,2420
10.0,0.083,1356,0.593,1.5616,2117.55,OB,15m,train,0.55,2420
10.0,0.125,1356,0.529,1.7334,2350.45,OB,15m,train,0.55,2420
10.0,0.167,1356,0.486,1.5105,2048.21,OB,15m,train,0.55,2420
10.0,0.25,1356,0.437,1.0629,1441.34,OB,15m,train,0.55,2420
10.0,0.5,1356,0.328,-0.1012,-137.24,OB,15m,train,0.55,2420
10.0,1.0,1356,0.243,-1.964,-2663.22,OB,15m,train,0.55,2420
2.0,0.083,1356,0.66,1.0431,1414.44,OB,15m,train,0.575,2420
2.0,0.125,1356,0.623,0.7438,1008.59,OB,15m,train,0.575,2420
2.0,0.167,1356,0.595,0.39,528.87,OB,15m,train,0.575,2420
2.0,0.25,1356,0.565,-0.2065,-280.02,OB,15m,train,0.575,2420
2.0,0.5,1356,0.48,-1.3577,-1841.09,OB,15m,train,0.575,2420
2.0,1.0,1356,0.319,-2.8955,-3926.36,OB,15m,train,0.575,2420
3.0,0.083,1356,0.62,1.3372,1813.25,OB,15m,train,0.575,2420
3.0,0.125,1356,0.574,1.1562,1567.8,OB,15m,train,0.575,2420
3.0,0.167,1356,0.546,0.8191,1110.76,OB,15m,train,0.575,2420
3.0,0.25,1356,0.513,0.1581,214.33,OB,15m,train,0.575,2420
3.0,0.5,1356,0.443,-1.1362,-1540.69,OB,15m,train,0.575,2420
3.0,1.0,1356,0.372,-2.7706,-3756.98,OB,15m,train,0.575,2420
4.0,0.083,1356,0.606,1.4923,2023.49,OB,15m,train,0.575,2420
4.0,0.125,1356,0.554,1.4603,1980.23,OB,15m,train,0.575,2420
4.0,0.167,1356,0.523,1.1778,1597.08,OB,15m,train,0.575,2420
4.0,0.25,1356,0.483,0.543,736.3,OB,15m,train,0.575,2420
4.0,0.5,1356,0.409,-0.7879,-1068.45,OB,15m,train,0.575,2420
4.0,1.0,1356,0.348,-2.5462,-3452.63,OB,15m,train,0.575,2420
5.0,0.083,1356,0.597,1.5347,2081.07,OB,15m,train,0.575,2420
5.0,0.125,1356,0.54,1.5752,2136.01,OB,15m,train,0.575,2420
5.0,0.167,1356,0.503,1.3271,1799.57,OB,15m,train,0.575,2420
5.0,0.25,1356,0.459,0.7485,1014.93,OB,15m,train,0.575,2420
5.0,0.5,1356,0.378,-0.5916,-802.16,OB,15m,train,0.575,2420
5.0,1.0,1356,0.318,-2.4266,-3290.41,OB,15m,train,0.575,2420
7.0,0.083,1356,0.591,1.519,2059.75,OB,15m,train,0.575,2420
7.0,0.125,1356,0.529,1.6224,2199.91,OB,15m,train,0.575,2420
7.0,0.167,1356,0.489,1.4133,1916.48,OB,15m,train,0.575,2420
7.0,0.25,1356,0.44,0.875,1186.54,OB,15m,train,0.575,2420
7.0,0.5,1356,0.343,-0.3672,-497.92,OB,15m,train,0.575,2420
7.0,1.0,1356,0.268,-2.2066,-2992.12,OB,15m,train,0.575,2420
10.0,0.083,1356,0.588,1.4918,2022.86,OB,15m,train,0.575,2420
10.0,0.125,1356,0.526,1.6499,2237.32,OB,15m,train,0.575,2420
10.0,0.167,1356,0.484,1.4519,1968.76,OB,15m,train,0.575,2420
10.0,0.25,1356,0.434,1.0043,1361.82,OB,15m,train,0.575,2420
10.0,0.5,1356,0.326,-0.1561,-211.67,OB,15m,train,0.575,2420
10.0,1.0,1356,0.24,-2.0604,-2793.92,OB,15m,train,0.575,2420
2.0,0.083,1347,0.664,1.045,1407.55,OB,15m,train,0.6,2420
2.0,0.125,1347,0.627,0.7505,1010.89,OB,15m,train,0.6,2420
2.0,0.167,1347,0.601,0.4106,553.02,OB,15m,train,0.6,2420
2.0,0.25,1347,0.569,-0.1888,-254.26,OB,15m,train,0.6,2420
2.0,0.5,1347,0.486,-1.3353,-1798.59,OB,15m,train,0.6,2420
2.0,1.0,1347,0.313,-2.8703,-3866.25,OB,15m,train,0.6,2420
3.0,0.083,1347,0.626,1.3472,1814.65,OB,15m,train,0.6,2420
3.0,0.125,1347,0.576,1.1521,1551.87,OB,15m,train,0.6,2420
3.0,0.167,1347,0.55,0.7998,1077.34,OB,15m,train,0.6,2420
3.0,0.25,1347,0.517,0.1295,174.42,OB,15m,train,0.6,2420
3.0,0.5,1347,0.448,-1.1564,-1557.64,OB,15m,train,0.6,2420
3.0,1.0,1347,0.374,-2.7817,-3746.9,OB,15m,train,0.6,2420
4.0,0.083,1347,0.611,1.495,2013.72,OB,15m,train,0.6,2420
4.0,0.125,1347,0.554,1.4366,1935.15,OB,15m,train,0.6,2420
4.0,0.167,1347,0.525,1.1486,1547.21,OB,15m,train,0.6,2420
4.0,0.25,1347,0.486,0.5025,676.83,OB,15m,train,0.6,2420
4.0,0.5,1347,0.414,-0.8155,-1098.45,OB,15m,train,0.6,2420
4.0,1.0,1347,0.354,-2.5429,-3425.28,OB,15m,train,0.6,2420
5.0,0.083,1347,0.601,1.549,2086.55,OB,15m,train,0.6,2420
5.0,0.125,1347,0.54,1.5661,2109.55,OB,15m,train,0.6,2420
5.0,0.167,1347,0.507,1.3201,1778.15,OB,15m,train,0.6,2420
5.0,0.25,1347,0.463,0.73,983.37,OB,15m,train,0.6,2420
5.0,0.5,1347,0.381,-0.6042,-813.83,OB,15m,train,0.6,2420
5.0,1.0,1347,0.322,-2.4405,-3287.35,OB,15m,train,0.6,2420
7.0,0.083,1347,0.595,1.5524,2091.04,OB,15m,train,0.6,2420
7.0,0.125,1347,0.529,1.64,2209.1,OB,15m,train,0.6,2420
7.0,0.167,1347,0.491,1.4258,1920.57,OB,15m,train,0.6,2420
7.0,0.25,1347,0.443,0.9061,1220.48,OB,15m,train,0.6,2420
7.0,0.5,1347,0.346,-0.3135,-422.26,OB,15m,train,0.6,2420
7.0,1.0,1347,0.274,-2.1491,-2894.8,OB,15m,train,0.6,2420
10.0,0.083,1347,0.593,1.517,2043.37,OB,15m,train,0.6,2420
10.0,0.125,1347,0.526,1.6637,2240.98,OB,15m,train,0.6,2420
10.0,0.167,1347,0.487,1.4695,1979.45,OB,15m,train,0.6,2420
10.0,0.25,1347,0.437,1.0235,1378.63,OB,15m,train,0.6,2420
10.0,0.5,1347,0.33,-0.1366,-184.01,OB,15m,train,0.6,2420
10.0,1.0,1347,0.245,-2.0526,-2764.8,OB,15m,train,0.6,2420
2.0,0.083,1345,0.66,0.9944,1337.42,OB,15m,train,0.625,2420
2.0,0.125,1345,0.625,0.6898,927.77,OB,15m,train,0.625,2420
2.0,0.167,1345,0.601,0.3521,473.54,OB,15m,train,0.625,2420
2.0,0.25,1345,0.567,-0.2323,-312.51,OB,15m,train,0.625,2420
2.0,0.5,1345,0.48,-1.3676,-1839.38,OB,15m,train,0.625,2420
2.0,1.0,1345,0.3,-2.8967,-3896.08,OB,15m,train,0.625,2420
3.0,0.083,1345,0.625,1.3128,1765.75,OB,15m,train,0.625,2420
3.0,0.125,1345,0.575,1.0906,1466.91,OB,15m,train,0.625,2420
3.0,0.167,1345,0.546,0.7364,990.51,OB,15m,train,0.625,2420
3.0,0.25,1345,0.514,0.0651,87.61,OB,15m,train,0.625,2420
3.0,0.5,1345,0.447,-1.1915,-1602.53,OB,15m,train,0.625,2420
3.0,1.0,1345,0.37,-2.8052,-3772.99,OB,15m,train,0.625,2420
4.0,0.083,1345,0.61,1.463,1967.67,OB,15m,train,0.625,2420
4.0,0.125,1345,0.554,1.379,1854.79,OB,15m,train,0.625,2420
4.0,0.167,1345,0.522,1.0891,1464.89,OB,15m,train,0.625,2420
4.0,0.25,1345,0.482,0.4271,574.5,OB,15m,train,0.625,2420
4.0,0.5,1345,0.41,-0.8923,-1200.09,OB,15m,train,0.625,2420
4.0,1.0,1345,0.35,-2.6176,-3520.62,OB,15m,train,0.625,2420
5.0,0.083,1345,0.601,1.5366,2066.72,OB,15m,train,0.625,2420
5.0,0.125,1345,0.541,1.532,2060.53,OB,15m,train,0.625,2420
5.0,0.167,1345,0.505,1.2769,1717.46,OB,15m,train,0.625,2420
5.0,0.25,1345,0.458,0.664,893.04,OB,15m,train,0.625,2420
5.0,0.5,1345,0.377,-0.6728,-904.97,OB,15m,train,0.625,2420
5.0,1.0,1345,0.322,-2.4962,-3357.42,OB,15m,train,0.625,2420
7.0,0.083,1345,0.594,1.5362,2066.22,OB,15m,train,0.625,2420
7.0,0.125,1345,0.526,1.5948,2144.96,OB,15m,train,0.625,2420
7.0,0.167,1345,0.487,1.3684,1840.54,OB,15m,train,0.625,2420
7.0,0.25,1345,0.437,0.8212,1104.46,OB,15m,train,0.625,2420
7.0,0.5,1345,0.34,-0.4122,-554.34,OB,15m,train,0.625,2420
7.0,1.0,1345,0.27,-2.2247,-2992.23,OB,15m,train,0.625,2420
10.0,0.083,1345,0.593,1.5013,2019.19,OB,15m,train,0.625,2420
10.0,0.125,1345,0.524,1.6193,2177.98,OB,15m,train,0.625,2420
10.0,0.167,1345,0.483,1.4142,1902.13,OB,15m,train,0.625,2420
10.0,0.25,1345,0.431,0.9386,1262.47,OB,15m,train,0.625,2420
10.0,0.5,1345,0.324,-0.247,-332.16,OB,15m,train,0.625,2420
10.0,1.0,1345,0.242,-2.1302,-2865.08,OB,15m,train,0.625,2420
2.0,0.083,1334,0.664,1.0248,1367.14,OB,15m,train,0.65,2420
2.0,0.125,1334,0.629,0.7176,957.29,OB,15m,train,0.65,2420
2.0,0.167,1334,0.603,0.3818,509.34,OB,15m,train,0.65,2420
2.0,0.25,1334,0.569,-0.2078,-277.16,OB,15m,train,0.65,2420
2.0,0.5,1334,0.481,-1.342,-1790.26,OB,15m,train,0.65,2420
2.0,1.0,1334,0.306,-2.8676,-3825.43,OB,15m,train,0.65,2420
3.0,0.083,1334,0.628,1.298,1731.48,OB,15m,train,0.65,2420
3.0,0.125,1334,0.579,1.089,1452.67,OB,15m,train,0.65,2420
3.0,0.167,1334,0.551,0.733,977.76,OB,15m,train,0.65,2420
3.0,0.25,1334,0.519,0.08,106.78,OB,15m,train,0.65,2420
3.0,0.5,1334,0.456,-1.1656,-1554.86,OB,15m,train,0.65,2420
3.0,1.0,1334,0.376,-2.7691,-3694.01,OB,15m,train,0.65,2420
4.0,0.083,1334,0.613,1.4917,1989.98,OB,15m,train,0.65,2420
4.0,0.125,1334,0.559,1.409,1879.54,OB,15m,train,0.65,2420
4.0,0.167,1334,0.527,1.1186,1492.16,OB,15m,train,0.65,2420
4.0,0.25,1334,0.487,0.4665,622.25,OB,15m,train,0.65,2420
4.0,0.5,1334,0.417,-0.8245,-1099.87,OB,15m,train,0.65,2420
4.0,1.0,1334,0.359,-2.5342,-3380.66,OB,15m,train,0.65,2420
5.0,0.083,1334,0.602,1.547,2063.69,OB,15m,train,0.65,2420
5.0,0.125,1334,0.543,1.553,2071.75,OB,15m,train,0.65,2420
5.0,0.167,1334,0.508,1.2898,1720.55,OB,15m,train,0.65,2420
5.0,0.25,1334,0.462,0.687,916.4,OB,15m,train,0.65,2420
5.0,0.5,1334,0.383,-0.6124,-816.94,OB,15m,train,0.65,2420
5.0,1.0,1334,0.33,-2.4221,-3231.1,OB,15m,train,0.65,2420
7.0,0.083,1334,0.594,1.5396,2053.78,OB,15m,train,0.65,2420
7.0,0.125,1334,0.528,1.6076,2144.56,OB,15m,train,0.65,2420
7.0,0.167,1334,0.489,1.3827,1844.52,OB,15m,train,0.65,2420
7.0,0.25,1334,0.44,0.809,1079.17,OB,15m,train,0.65,2420
7.0,0.5,1334,0.343,-0.4596,-613.13,OB,15m,train,0.65,2420
7.0,1.0,1334,0.272,-2.3001,-3068.35,OB,15m,train,0.65,2420
10.0,0.083,1334,0.592,1.5024,2004.14,OB,15m,train,0.65,2420
10.0,0.125,1334,0.525,1.6263,2169.45,OB,15m,train,0.65,2420
10.0,0.167,1334,0.484,1.4192,1893.15,OB,15m,train,0.65,2420
10.0,0.25,1334,0.433,0.924,1232.59,OB,15m,train,0.65,2420
10.0,0.5,1334,0.328,-0.2619,-349.35,OB,15m,train,0.65,2420
10.0,1.0,1334,0.244,-2.0742,-2766.97,OB,15m,train,0.65,2420
2.0,0.083,1330,0.667,1.0204,1357.17,OB,15m,train,0.675,2420
2.0,0.125,1330,0.632,0.7031,935.16,OB,15m,train,0.675,2420
2.0,0.167,1330,0.608,0.3648,485.19,OB,15m,train,0.675,2420
2.0,0.25,1330,0.574,-0.2201,-292.77,OB,15m,train,0.675,2420
2.0,0.5,1330,0.48,-1.3472,-1791.74,OB,15m,train,0.675,2420
2.0,1.0,1330,0.301,-2.8676,-3813.93,OB,15m,train,0.675,2420
3.0,0.083,1330,0.632,1.3117,1744.55,OB,15m,train,0.675,2420
3.0,0.125,1330,0.587,1.099,1461.65,OB,15m,train,0.675,2420
3.0,0.167,1330,0.556,0.7426,987.6,OB,15m,train,0.675,2420
3.0,0.25,1330,0.526,0.0862,114.66,OB,15m,train,0.675,2420
3.0,0.5,1330,0.462,-1.124,-1494.97,OB,15m,train,0.675,2420
3.0,1.0,1330,0.379,-2.7055,-3598.28,OB,15m,train,0.675,2420
4.0,0.083,1330,0.617,1.5376,2044.96,OB,15m,train,0.675,2420
4.0,0.125,1330,0.565,1.4298,1901.65,OB,15m,train,0.675,2420
4.0,0.167,1330,0.53,1.122,1492.29,OB,15m,train,0.675,2420
4.0,0.25,1330,0.491,0.4749,631.59,OB,15m,train,0.675,2420
4.0,0.5,1330,0.42,-0.8095,-1076.6,OB,15m,train,0.675,2420
4.0,1.0,1330,0.362,-2.5128,-3342.01,OB,15m,train,0.675,2420
5.0,0.083,1330,0.606,1.5914,2116.52,OB,15m,train,0.675,2420
5.0,0.125,1330,0.549,1.5861,2109.56,OB,15m,train,0.675,2420
5.0,0.167,1330,0.511,1.3217,1757.92,OB,15m,train,0.675,2420
5.0,0.25,1330,0.467,0.7363,979.31,OB,15m,train,0.675,2420
5.0,0.5,1330,0.389,-0.5561,-739.62,OB,15m,train,0.675,2420
5.0,1.0,1330,0.335,-2.335,-3105.54,OB,15m,train,0.675,2420
7.0,0.083,1330,0.598,1.587,2110.74,OB,15m,train,0.675,2420
7.0,0.125,1330,0.534,1.6372,2177.5,OB,15m,train,0.675,2420
7.0,0.167,1330,0.492,1.418,1885.91,OB,15m,train,0.675,2420
7.0,0.25,1330,0.444,0.8525,1133.77,OB,15m,train,0.675,2420
7.0,0.5,1330,0.35,-0.4116,-547.45,OB,15m,train,0.675,2420
7.0,1.0,1330,0.277,-2.2283,-2963.65,OB,15m,train,0.675,2420
10.0,0.083,1330,0.595,1.544,2053.46,OB,15m,train,0.675,2420
10.0,0.125,1330,0.53,1.6618,2210.15,OB,15m,train,0.675,2420
10.0,0.167,1330,0.487,1.4604,1942.38,OB,15m,train,0.675,2420
10.0,0.25,1330,0.436,0.9481,1260.95,OB,15m,train,0.675,2420
10.0,0.5,1330,0.332,-0.2258,-300.33,OB,15m,train,0.675,2420
10.0,1.0,1330,0.247,-2.0381,-2710.64,OB,15m,train,0.675,2420
2.0,0.083,1326,0.669,1.0387,1377.26,OB,15m,train,0.7,2420
2.0,0.125,1326,0.633,0.7121,944.19,OB,15m,train,0.7,2420
2.0,0.167,1326,0.606,0.3755,497.93,OB,15m,train,0.7,2420
2.0,0.25,1326,0.573,-0.2075,-275.1,OB,15m,train,0.7,2420
2.0,0.5,1326,0.475,-1.3328,-1767.3,OB,15m,train,0.7,2420
2.0,1.0,1326,0.292,-2.8507,-3779.99,OB,15m,train,0.7,2420
3.0,0.083,1326,0.63,1.3044,1729.68,OB,15m,train,0.7,2420
3.0,0.125,1326,0.586,1.086,1440.04,OB,15m,train,0.7,2420
3.0,0.167,1326,0.554,0.7188,953.19,OB,15m,train,0.7,2420
3.0,0.25,1326,0.524,0.0765,101.4,OB,15m,train,0.7,2420
3.0,0.5,1326,0.456,-1.1305,-1499.04,OB,15m,train,0.7,2420
3.0,1.0,1326,0.369,-2.7048,-3586.63,OB,15m,train,0.7,2420
4.0,0.083,1326,0.615,1.5462,2050.29,OB,15m,train,0.7,2420
4.0,0.125,1326,0.565,1.4681,1946.65,OB,15m,train,0.7,2420
4.0,0.167,1326,0.531,1.1456,1519.04,OB,15m,train,0.7,2420
4.0,0.25,1326,0.491,0.4844,642.31,OB,15m,train,0.7,2420
4.0,0.5,1326,0.419,-0.7803,-1034.7,OB,15m,train,0.7,2420
4.0,1.0,1326,0.363,-2.4666,-3270.76,OB,15m,train,0.7,2420
5.0,0.083,1326,0.604,1.5905,2108.96,OB,15m,train,0.7,2420
5.0,0.125,1326,0.547,1.6004,2122.13,OB,15m,train,0.7,2420
5.0,0.167,1326,0.511,1.3138,1742.15,OB,15m,train,0.7,2420
5.0,0.25,1326,0.467,0.7071,937.63,OB,15m,train,0.7,2420
5.0,0.5,1326,0.389,-0.5629,-746.37,OB,15m,train,0.7,2420
5.0,1.0,1326,0.336,-2.3318,-3091.9,OB,15m,train,0.7,2420
7.0,0.083,1326,0.598,1.6168,2143.82,OB,15m,train,0.7,2420
7.0,0.125,1326,0.532,1.6797,2227.29,OB,15m,train,0.7,2420
7.0,0.167,1326,0.492,1.43,1896.23,OB,15m,train,0.7,2420
7.0,0.25,1326,0.443,0.8872,1176.37,OB,15m,train,0.7,2420
7.0,0.5,1326,0.349,-0.3534,-468.56,OB,15m,train,0.7,2420
7.0,1.0,1326,0.281,-2.1776,-2887.47,OB,15m,train,0.7,2420
10.0,0.083,1326,0.594,1.5709,2082.99,OB,15m,train,0.7,2420
10.0,0.125,1326,0.528,1.6969,2250.15,OB,15m,train,0.7,2420
10.0,0.167,1326,0.486,1.4614,1937.88,OB,15m,train,0.7,2420
10.0,0.25,1326,0.435,0.9777,1296.48,OB,15m,train,0.7,2420
10.0,0.5,1326,0.33,-0.1842,-244.19,OB,15m,train,0.7,2420
10.0,1.0,1326,0.25,-2.001,-2653.29,OB,15m,train,0.7,2420
2.0,0.083,610,0.628,1.0682,651.58,OB,15m,validation,0.3,876
2.0,0.125,610,0.579,0.7344,447.98,OB,15m,validation,0.3,876
2.0,0.167,610,0.546,0.2762,168.45,OB,15m,validation,0.3,876
2.0,0.25,610,0.508,-0.5018,-306.11,OB,15m,validation,0.3,876
2.0,0.5,610,0.436,-2.0236,-1234.41,OB,15m,validation,0.3,876
2.0,1.0,610,0.348,-4.004,-2442.45,OB,15m,validation,0.3,876
3.0,0.083,610,0.585,1.1699,713.62,OB,15m,validation,0.3,876
3.0,0.125,610,0.531,1.122,684.39,OB,15m,validation,0.3,876
3.0,0.167,610,0.492,0.6264,382.13,OB,15m,validation,0.3,876
3.0,0.25,610,0.456,-0.2995,-182.68,OB,15m,validation,0.3,876
3.0,0.5,610,0.385,-1.9994,-1219.64,OB,15m,validation,0.3,876
3.0,1.0,610,0.348,-4.0918,-2495.98,OB,15m,validation,0.3,876
4.0,0.083,610,0.57,1.1956,729.33,OB,15m,validation,0.3,876
4.0,0.125,610,0.511,1.2917,787.91,OB,15m,validation,0.3,876
4.0,0.167,610,0.469,0.7782,474.72,OB,15m,validation,0.3,876
4.0,0.25,610,0.42,-0.1307,-79.72,OB,15m,validation,0.3,876
4.0,0.5,610,0.341,-1.8823,-1148.2,OB,15m,validation,0.3,876
4.0,1.0,610,0.308,-4.0764,-2486.57,OB,15m,validation,0.3,876
5.0,0.083,610,0.564,1.2757,778.17,OB,15m,validation,0.3,876
5.0,0.125,610,0.5,1.3944,850.6,OB,15m,validation,0.3,876
5.0,0.167,610,0.456,0.9679,590.4,OB,15m,validation,0.3,876
5.0,0.25,610,0.403,0.0602,36.75,OB,15m,validation,0.3,876
5.0,0.5,610,0.323,-1.5263,-931.01,OB,15m,validation,0.3,876
5.0,1.0,610,0.287,-3.8627,-2356.23,OB,15m,validation,0.3,876
7.0,0.083,610,0.557,1.2393,755.99,OB,15m,validation,0.3,876
7.0,0.125,610,0.492,1.4496,884.23,OB,15m,validation,0.3,876
7.0,0.167,610,0.444,1.0791,658.23,OB,15m,validation,0.3,876
7.0,0.25,610,0.389,0.2742,167.24,OB,15m,validation,0.3,876
7.0,0.5,610,0.292,-1.2163,-741.96,OB,15m,validation,0.3,876
7.0,1.0,610,0.246,-3.5662,-2175.36,OB,15m,validation,0.3,876
10.0,0.083,610,0.556,1.2432,758.37,OB,15m,validation,0.3,876
10.0,0.125,610,0.487,1.4565,888.49,OB,15m,validation,0.3,876
10.0,0.167,610,0.439,1.1075,675.58,OB,15m,validation,0.3,876
10.0,0.25,610,0.384,0.3707,226.14,OB,15m,validation,0.3,876
10.0,0.5,610,0.28,-0.6849,-417.81,OB,15m,validation,0.3,876
10.0,1.0,610,0.226,-2.8227,-1721.85,OB,15m,validation,0.3,876
2.0,0.083,608,0.63,1.053,640.2,OB,15m,validation,0.325,876
2.0,0.125,608,0.587,0.7297,443.65,OB,15m,validation,0.325,876
2.0,0.167,608,0.551,0.2895,176.04,OB,15m,validation,0.325,876
2.0,0.25,608,0.515,-0.4888,-297.18,OB,15m,validation,0.325,876
2.0,0.5,608,0.441,-2.0035,-1218.11,OB,15m,validation,0.325,876
2.0,1.0,608,0.354,-3.9802,-2419.98,OB,15m,validation,0.325,876
3.0,0.083,608,0.587,1.1526,700.8,OB,15m,validation,0.325,876
3.0,0.125,608,0.538,1.1167,678.98,OB,15m,validation,0.325,876
3.0,0.167,608,0.498,0.6241,379.48,OB,15m,validation,0.325,876
3.0,0.25,608,0.459,-0.2983,-181.34,OB,15m,validation,0.325,876
3.0,0.5,608,0.387,-2.0293,-1233.81,OB,15m,validation,0.325,876
3.0,1.0,608,0.345,-4.1168,-2503.0,OB,15m,validation,0.325,876
4.0,0.083,608,0.571,1.1716,712.35,OB,15m,validation,0.325,876
4.0,0.125,608,0.516,1.2972,788.72,OB,15m,validation,0.325,876
4.0,0.167,608,0.475,0.8824,536.47,OB,15m,validation,0.325,876
4.0,0.25,608,0.426,-0.0161,-9.8,OB,15m,validation,0.325,876
4.0,0.5,608,0.345,-1.8063,-1098.22,OB,15m,validation,0.325,876
4.0,1.0,608,0.312,-4.013,-2439.93,OB,15m,validation,0.325,876
5.0,0.083,608,0.564,1.2568,764.11,OB,15m,validation,0.325,876
5.0,0.125,608,0.505,1.3916,846.1,OB,15m,validation,0.325,876
5.0,0.167,608,0.461,0.9614,584.52,OB,15m,validation,0.325,876
5.0,0.25,608,0.408,0.2388,145.2,OB,15m,validation,0.325,876
5.0,0.5,608,0.324,-1.552,-943.63,OB,15m,validation,0.325,876
5.0,1.0,608,0.291,-3.8146,-2319.25,OB,15m,validation,0.325,876
7.0,0.083,608,0.559,1.2396,753.69,OB,15m,validation,0.325,876
7.0,0.125,608,0.498,1.4797,899.67,OB,15m,validation,0.325,876
7.0,0.167,608,0.451,1.1132,676.83,OB,15m,validation,0.325,876
7.0,0.25,608,0.395,0.4931,299.83,OB,15m,validation,0.325,876
7.0,0.5,608,0.296,-1.1903,-723.7,OB,15m,validation,0.325,876
7.0,1.0,608,0.252,-3.5423,-2153.71,OB,15m,validation,0.325,876
10.0,0.083,608,0.556,1.2258,745.29,OB,15m,validation,0.325,876
10.0,0.125,608,0.492,1.4655,891.03,OB,15m,validation,0.325,876
10.0,0.167,608,0.444,1.1199,680.88,OB,15m,validation,0.325,876
10.0,0.25,608,0.388,0.5764,350.45,OB,15m,validation,0.325,876
10.0,0.5,608,0.283,-0.6528,-396.9,OB,15m,validation,0.325,876
10.0,1.0,608,0.23,-2.8135,-1710.6,OB,15m,validation,0.325,876
2.0,0.083,602,0.635,1.1139,670.58,OB,15m,validation,0.35,876
2.0,0.125,602,0.59,0.7743,466.15,OB,15m,validation,0.35,876
2.0,0.167,602,0.563,0.3836,230.93,OB,15m,validation,0.35,876
2.0,0.25,602,0.518,-0.3871,-233.04,OB,15m,validation,0.35,876
2.0,0.5,602,0.442,-1.9212,-1156.59,OB,15m,validation,0.35,876
2.0,1.0,602,0.36,-3.8967,-2345.83,OB,15m,validation,0.35,876
3.0,0.083,602,0.59,1.215,731.44,OB,15m,validation,0.35,876
3.0,0.125,602,0.542,1.1698,704.19,OB,15m,validation,0.35,876
3.0,0.167,602,0.508,0.7259,437.01,OB,15m,validation,0.35,876
