kind,tf,depth_frac,r_target,expiry_days,avg_pnl_holdout,avg_pnl_train,avg_pnl_validation,n_holdout,n_train,n_validation
FVG,30m,0.575,7.0,0.125,2.3308,2.3081,2.6025,1682,4246,1759
FVG,30m,0.575,10.0,0.125,2.3152,2.3077,2.5614,1682,4246,1759
FVG,30m,0.375,10.0,0.167,1.9234,2.3065,2.3885,1712,4290,1803
FVG,30m,0.4,10.0,0.167,1.9754,2.3059,2.4225,1710,4288,1807
FVG,30m,0.45,4.0,0.125,2.1097,2.3025,2.4777,1714,4269,1785
FVG,30m,0.325,7.0,0.167,2.0313,2.301,2.3985,1723,4311,1815
FVG,30m,0.675,7.0,0.125,2.2146,2.2927,2.5556,1669,4174,1734
FVG,30m,0.4,7.0,0.167,2.0018,2.291,2.4656,1710,4288,1807
FVG,30m,0.475,4.0,0.125,2.035,2.291,2.392,1710,4255,1775
FVG,30m,0.7,7.0,0.125,2.1022,2.2898,2.5942,1667,4149,1717
FVG,30m,0.6,10.0,0.125,2.2492,2.2895,2.5323,1680,4231,1754
FVG,30m,0.675,10.0,0.125,2.2266,2.2872,2.5624,1669,4174,1734
FVG,30m,0.3,3.0,0.125,2.1093,2.2844,2.4552,1721,4311,1812
FVG,30m,0.6,7.0,0.125,2.2616,2.2838,2.5507,1680,4231,1754
FVG,30m,0.65,7.0,0.125,2.2225,2.2808,2.5547,1678,4188,1738
FVG,30m,0.375,7.0,0.167,1.9219,2.2788,2.4064,1712,4290,1803
FVG,30m,0.65,10.0,0.125,2.2131,2.2762,2.5572,1678,4188,1738
FVG,30m,0.7,10.0,0.125,2.121,2.2739,2.6059,1667,4149,1717
FVG,30m,0.525,5.0,0.125,2.1682,2.2707,2.5029,1695,4260,1770
FVG,30m,0.425,10.0,0.167,1.9267,2.2547,2.5079,1713,4280,1795
FVG,30m,0.55,5.0,0.125,2.219,2.2401,2.5333,1691,4251,1765
FVG,30m,0.35,3.0,0.125,2.1048,2.2366,2.3067,1713,4305,1807
FVG,30m,0.325,3.0,0.125,2.0591,2.2358,2.3199,1723,4311,1815
FVG,30m,0.4,3.0,0.125,2.0124,2.2335,2.319,1710,4288,1807
FVG,30m,0.425,7.0,0.167,1.9641,2.2324,2.5444,1713,4280,1795
FVG,30m,0.3,5.0,0.167,1.9906,2.2296,2.334,1721,4311,1812
FVG,30m,0.5,4.0,0.125,2.0773,2.227,2.4019,1703,4254,1768
FVG,30m,0.45,10.0,0.167,1.8944,2.2239,2.4165,1714,4269,1785
FVG,30m,0.625,5.0,0.125,2.0479,2.2205,2.3739,1684,4203,1742
FVG,30m,0.425,3.0,0.125,1.947,2.2194,2.3622,1713,4280,1795
FVG,30m,0.575,5.0,0.125,2.21,2.2183,2.5209,1682,4246,1759
FVG,30m,0.475,10.0,0.167,1.8486,2.2132,2.3529,1710,4255,1775
FVG,30m,0.375,3.0,0.125,1.9903,2.2067,2.3345,1712,4290,1803
FVG,30m,0.35,5.0,0.167,1.9805,2.1965,2.2093,1713,4305,1807
FVG,30m,0.45,7.0,0.167,1.9649,2.1934,2.4765,1714,4269,1785
FVG,30m,0.325,5.0,0.167,1.9848,2.1903,2.2562,1723,4311,1815
FVG,30m,0.6,5.0,0.125,2.1255,2.1892,2.4514,1680,4231,1754
FVG,30m,0.475,7.0,0.167,1.9173,2.1868,2.4067,1710,4255,1775
FVG,30m,0.675,5.0,0.125,2.0427,2.1834,2.5161,1669,4174,1734
FVG,30m,0.525,4.0,0.125,2.0427,2.1807,2.3968,1695,4260,1770
FVG,30m,0.4,5.0,0.167,1.9138,2.1804,2.2824,1710,4288,1807
FVG,30m,0.375,5.0,0.167,1.8623,2.1791,2.2775,1712,4290,1803
FVG,30m,0.3,10.0,0.083,2.122,2.1771,2.3656,1721,4311,1812
FVG,30m,0.65,5.0,0.125,2.0626,2.1768,2.5037,1678,4188,1738
FVG,30m,0.3,7.0,0.083,2.1537,2.1739,2.3739,1721,4311,1812
FVG,30m,0.325,10.0,0.083,2.1014,2.1694,2.2835,1723,4311,1815
FVG,30m,0.325,7.0,0.083,2.1331,2.1662,2.2914,1723,4311,1815
FVG,30m,0.7,5.0,0.125,1.9352,2.1642,2.5436,1667,4149,1717
FVG,30m,0.35,10.0,0.083,2.0368,2.1608,2.3227,1713,4305,1807
FVG,30m,0.3,5.0,0.083,2.1472,2.1603,2.3286,1721,4311,1812
FVG,30m,0.35,7.0,0.083,2.0845,2.1576,2.3296,1713,4305,1807
FVG,30m,0.3,4.0,0.083,2.1181,2.1546,2.3538,1721,4311,1812
FVG,30m,0.325,5.0,0.083,2.1335,2.1481,2.2441,1723,4311,1815
FVG,30m,0.325,4.0,0.083,2.1106,2.1479,2.2778,1723,4311,1815
FVG,30m,0.35,4.0,0.083,2.0472,2.1443,2.3148,1713,4305,1807
FVG,30m,0.55,4.0,0.125,2.0876,2.1434,2.4346,1691,4251,1765
FVG,30m,0.5,10.0,0.167,1.9361,2.1398,2.3356,1703,4254,1768
FVG,30m,0.35,5.0,0.083,2.0677,2.1376,2.2901,1713,4305,1807
FVG,30m,0.45,3.0,0.125,1.9129,2.1364,2.3553,1714,4269,1785
FVG,30m,0.625,4.0,0.125,1.9457,2.1288,2.4148,1684,4203,1742
FVG,30m,0.575,4.0,0.125,2.0957,2.1278,2.5253,1682,4246,1759
FVG,30m,0.375,10.0,0.083,1.9279,2.1276,2.41,1712,4290,1803
FVG,30m,0.4,10.0,0.083,1.9882,2.1275,2.4337,1710,4288,1807
FVG,30m,0.375,7.0,0.083,1.9719,2.1247,2.4165,1712,4290,1803
FVG,30m,0.4,7.0,0.083,2.0341,2.124,2.4404,1710,4288,1807
FVG,30m,0.4,5.0,0.083,2.0166,2.1236,2.4032,1710,4288,1807
FVG,30m,0.6,4.0,0.125,2.0344,2.1178,2.461,1680,4231,1754
FVG,30m,0.375,5.0,0.083,1.9582,2.1172,2.3762,1712,4290,1803
FVG,30m,0.5,7.0,0.167,1.9885,2.1168,2.3934,1703,4254,1768
FVG,30m,0.3,3.0,0.083,2.056,2.1142,2.2949,1721,4311,1812
FVG,30m,0.375,4.0,0.083,1.9461,2.1121,2.3983,1712,4290,1803
FVG,30m,0.425,5.0,0.167,1.8502,2.1114,2.3579,1713,4280,1795
FVG,30m,0.4,4.0,0.083,2.0052,2.1091,2.4062,1710,4288,1807
FVG,30m,0.325,3.0,0.083,2.0241,2.1083,2.2015,1723,4311,1815
FVG,30m,0.3,4.0,0.167,1.9109,2.1053,2.2434,1721,4311,1812
