r_target,expiry_days,n,win_rate,avg_pnl,total_pnl,kind,tf,split,depth_frac,n_zones
5.0,0.125,645,0.732,4.1302,2664.01,MB,30m,train,0.525,967
5.0,0.167,645,0.679,3.707,2391.05,MB,30m,train,0.525,967
5.0,0.25,645,0.597,3.3952,2189.93,MB,30m,train,0.525,967
5.0,0.5,645,0.482,2.5436,1640.64,MB,30m,train,0.525,967
5.0,1.0,645,0.367,0.2526,162.92,MB,30m,train,0.525,967
5.0,2.0,645,0.293,-2.6578,-1714.27,MB,30m,train,0.525,967
5.0,5.0,645,0.239,-7.8271,-5048.49,MB,30m,train,0.525,967
7.0,0.083,645,0.789,3.0429,1962.69,MB,30m,train,0.525,967
7.0,0.125,645,0.732,4.1403,2670.51,MB,30m,train,0.525,967
7.0,0.167,645,0.679,3.7309,2406.41,MB,30m,train,0.525,967
7.0,0.25,645,0.594,3.3952,2189.88,MB,30m,train,0.525,967
7.0,0.5,645,0.479,2.6289,1695.64,MB,30m,train,0.525,967
7.0,1.0,645,0.358,0.4764,307.25,MB,30m,train,0.525,967
7.0,2.0,645,0.284,-2.0619,-1329.91,MB,30m,train,0.525,967
7.0,5.0,645,0.217,-6.8841,-4440.26,MB,30m,train,0.525,967
10.0,0.083,645,0.789,3.0431,1962.79,MB,30m,train,0.525,967
10.0,0.125,645,0.732,4.1275,2662.25,MB,30m,train,0.525,967
10.0,0.167,645,0.678,3.7179,2398.06,MB,30m,train,0.525,967
10.0,0.25,645,0.592,3.3921,2187.89,MB,30m,train,0.525,967
10.0,0.5,645,0.476,2.655,1712.46,MB,30m,train,0.525,967
10.0,1.0,645,0.352,0.533,343.81,MB,30m,train,0.525,967
10.0,2.0,645,0.268,-2.3838,-1537.55,MB,30m,train,0.525,967
10.0,5.0,645,0.178,-7.1726,-4626.34,MB,30m,train,0.525,967
2.0,0.083,642,0.776,2.8029,1799.45,MB,30m,train,0.55,967
2.0,0.125,642,0.737,3.5814,2299.29,MB,30m,train,0.55,967
2.0,0.167,642,0.696,3.3414,2145.2,MB,30m,train,0.55,967
2.0,0.25,642,0.639,2.8937,1857.73,MB,30m,train,0.55,967
2.0,0.5,642,0.573,1.6229,1041.87,MB,30m,train,0.55,967
2.0,1.0,642,0.512,-0.1323,-84.96,MB,30m,train,0.55,967
2.0,2.0,642,0.453,-2.4524,-1574.43,MB,30m,train,0.55,967
2.0,5.0,642,0.321,-7.1055,-4561.72,MB,30m,train,0.55,967
3.0,0.083,642,0.773,2.7677,1776.84,MB,30m,train,0.55,967
3.0,0.125,642,0.723,3.6835,2364.84,MB,30m,train,0.55,967
3.0,0.167,642,0.676,3.5139,2255.95,MB,30m,train,0.55,967
3.0,0.25,642,0.606,3.1456,2019.48,MB,30m,train,0.55,967
3.0,0.5,642,0.522,2.1962,1409.94,MB,30m,train,0.55,967
3.0,1.0,642,0.445,-0.1296,-83.23,MB,30m,train,0.55,967
3.0,2.0,642,0.396,-2.725,-1749.43,MB,30m,train,0.55,967
3.0,5.0,642,0.321,-7.5888,-4871.99,MB,30m,train,0.55,967
4.0,0.083,642,0.769,2.7305,1753.01,MB,30m,train,0.55,967
4.0,0.125,642,0.715,3.6102,2317.72,MB,30m,train,0.55,967
4.0,0.167,642,0.664,3.4479,2213.53,MB,30m,train,0.55,967
4.0,0.25,642,0.584,3.0417,1952.78,MB,30m,train,0.55,967
4.0,0.5,642,0.481,2.0901,1341.82,MB,30m,train,0.55,967
4.0,1.0,642,0.385,-0.1779,-114.21,MB,30m,train,0.55,967
4.0,2.0,642,0.324,-2.8674,-1840.88,MB,30m,train,0.55,967
4.0,5.0,642,0.287,-7.7885,-5000.22,MB,30m,train,0.55,967
5.0,0.083,642,0.769,2.7234,1748.45,MB,30m,train,0.55,967
5.0,0.125,642,0.715,3.6246,2327.02,MB,30m,train,0.55,967
5.0,0.167,642,0.662,3.4803,2234.37,MB,30m,train,0.55,967
5.0,0.25,642,0.581,3.1229,2004.88,MB,30m,train,0.55,967
5.0,0.5,642,0.47,2.2536,1446.78,MB,30m,train,0.55,967
5.0,1.0,642,0.363,0.0969,62.18,MB,30m,train,0.55,967
5.0,2.0,642,0.296,-2.6853,-1723.94,MB,30m,train,0.55,967
5.0,5.0,642,0.246,-7.7113,-4950.68,MB,30m,train,0.55,967
7.0,0.083,642,0.769,2.7251,1749.5,MB,30m,train,0.55,967
7.0,0.125,642,0.715,3.6363,2334.49,MB,30m,train,0.55,967
7.0,0.167,642,0.662,3.5077,2251.94,MB,30m,train,0.55,967
7.0,0.25,642,0.576,3.111,1997.26,MB,30m,train,0.55,967
7.0,0.5,642,0.466,2.2934,1472.37,MB,30m,train,0.55,967
7.0,1.0,642,0.35,0.1424,91.42,MB,30m,train,0.55,967
7.0,2.0,642,0.276,-2.4143,-1549.98,MB,30m,train,0.55,967
7.0,5.0,642,0.215,-7.2483,-4653.39,MB,30m,train,0.55,967
10.0,0.083,642,0.769,2.7252,1749.6,MB,30m,train,0.55,967
10.0,0.125,642,0.715,3.624,2326.62,MB,30m,train,0.55,967
10.0,0.167,642,0.66,3.4951,2243.86,MB,30m,train,0.55,967
10.0,0.25,642,0.575,3.1068,1994.59,MB,30m,train,0.55,967
10.0,0.5,642,0.463,2.3283,1494.8,MB,30m,train,0.55,967
10.0,1.0,642,0.344,0.2501,160.55,MB,30m,train,0.55,967
10.0,2.0,642,0.262,-2.5529,-1638.98,MB,30m,train,0.55,967
10.0,5.0,642,0.184,-7.2453,-4651.49,MB,30m,train,0.55,967
2.0,0.083,633,0.758,2.5112,1589.59,MB,30m,train,0.575,967
2.0,0.125,633,0.717,3.1785,2011.96,MB,30m,train,0.575,967
2.0,0.167,633,0.673,2.9349,1857.76,MB,30m,train,0.575,967
2.0,0.25,633,0.622,2.4433,1546.62,MB,30m,train,0.575,967
2.0,0.5,633,0.555,1.1807,747.37,MB,30m,train,0.575,967
2.0,1.0,633,0.494,-0.5636,-356.78,MB,30m,train,0.575,967
2.0,2.0,633,0.449,-2.7285,-1727.13,MB,30m,train,0.575,967
2.0,5.0,633,0.306,-7.3697,-4665.03,MB,30m,train,0.575,967
3.0,0.083,633,0.76,2.5153,1592.2,MB,30m,train,0.575,967
3.0,0.125,633,0.706,3.3131,2097.19,MB,30m,train,0.575,967
3.0,0.167,633,0.654,3.1198,1974.85,MB,30m,train,0.575,967
3.0,0.25,633,0.588,2.6541,1680.05,MB,30m,train,0.575,967
3.0,0.5,633,0.506,1.6458,1041.79,MB,30m,train,0.575,967
3.0,1.0,633,0.436,-0.4154,-262.93,MB,30m,train,0.575,967
3.0,2.0,633,0.393,-2.8985,-1834.78,MB,30m,train,0.575,967
3.0,5.0,633,0.319,-7.7436,-4901.7,MB,30m,train,0.575,967
4.0,0.083,633,0.755,2.4442,1547.19,MB,30m,train,0.575,967
4.0,0.125,633,0.698,3.2994,2088.52,MB,30m,train,0.575,967
4.0,0.167,633,0.641,3.1002,1962.45,MB,30m,train,0.575,967
4.0,0.25,633,0.569,2.6473,1675.75,MB,30m,train,0.575,967
4.0,0.5,633,0.469,1.6772,1061.64,MB,30m,train,0.575,967
4.0,1.0,633,0.378,-0.4159,-263.29,MB,30m,train,0.575,967
4.0,2.0,633,0.324,-3.0488,-1929.9,MB,30m,train,0.575,967
4.0,5.0,633,0.276,-7.9797,-5051.13,MB,30m,train,0.575,967
5.0,0.083,633,0.755,2.4482,1549.69,MB,30m,train,0.575,967
5.0,0.125,633,0.697,3.2148,2034.96,MB,30m,train,0.575,967
5.0,0.167,633,0.638,3.0287,1917.16,MB,30m,train,0.575,967
5.0,0.25,633,0.561,2.6019,1647.0,MB,30m,train,0.575,967
5.0,0.5,633,0.452,1.6423,1039.6,MB,30m,train,0.575,967
5.0,1.0,633,0.346,-0.3242,-205.21,MB,30m,train,0.575,967
5.0,2.0,633,0.283,-2.9716,-1881.04,MB,30m,train,0.575,967
5.0,5.0,633,0.237,-8.003,-5065.88,MB,30m,train,0.575,967
7.0,0.083,633,0.755,2.4472,1549.05,MB,30m,train,0.575,967
7.0,0.125,633,0.697,3.2348,2047.6,MB,30m,train,0.575,967
7.0,0.167,633,0.637,3.0417,1925.38,MB,30m,train,0.575,967
7.0,0.25,633,0.556,2.6021,1647.13,MB,30m,train,0.575,967
7.0,0.5,633,0.445,1.6289,1031.1,MB,30m,train,0.575,967
7.0,1.0,633,0.33,-0.3829,-242.37,MB,30m,train,0.575,967
7.0,2.0,633,0.259,-2.9102,-1842.15,MB,30m,train,0.575,967
7.0,5.0,633,0.202,-7.8133,-4945.81,MB,30m,train,0.575,967
10.0,0.083,633,0.755,2.4336,1540.46,MB,30m,train,0.575,967
10.0,0.125,633,0.695,3.2187,2037.45,MB,30m,train,0.575,967
10.0,0.167,633,0.635,3.0269,1916.05,MB,30m,train,0.575,967
10.0,0.25,633,0.555,2.5949,1642.56,MB,30m,train,0.575,967
10.0,0.5,633,0.444,1.671,1057.76,MB,30m,train,0.575,967
10.0,1.0,633,0.325,-0.2543,-160.97,MB,30m,train,0.575,967
10.0,2.0,633,0.246,-3.0454,-1927.73,MB,30m,train,0.575,967
10.0,5.0,633,0.172,-7.7542,-4908.38,MB,30m,train,0.575,967
2.0,0.083,627,0.77,2.4761,1552.49,MB,30m,train,0.6,967
2.0,0.125,627,0.708,3.0484,1911.32,MB,30m,train,0.6,967
2.0,0.167,627,0.668,2.8777,1804.34,MB,30m,train,0.6,967
2.0,0.25,627,0.616,2.2993,1441.68,MB,30m,train,0.6,967
2.0,0.5,627,0.545,0.9495,595.34,MB,30m,train,0.6,967
2.0,1.0,627,0.49,-0.7102,-445.29,MB,30m,train,0.6,967
2.0,2.0,627,0.447,-2.8922,-1813.42,MB,30m,train,0.6,967
2.0,5.0,627,0.282,-7.3966,-4637.69,MB,30m,train,0.6,967
3.0,0.083,627,0.767,2.4197,1517.14,MB,30m,train,0.6,967
3.0,0.125,627,0.695,3.0932,1939.46,MB,30m,train,0.6,967
3.0,0.167,627,0.648,2.9227,1832.56,MB,30m,train,0.6,967
3.0,0.25,627,0.574,2.3447,1470.14,MB,30m,train,0.6,967
3.0,0.5,627,0.491,1.2705,796.61,MB,30m,train,0.6,967
3.0,1.0,627,0.437,-0.5489,-344.17,MB,30m,train,0.6,967
3.0,2.0,627,0.399,-2.928,-1835.84,MB,30m,train,0.6,967
3.0,5.0,627,0.311,-7.6988,-4827.12,MB,30m,train,0.6,967
4.0,0.083,627,0.761,2.3286,1460.01,MB,30m,train,0.6,967
4.0,0.125,627,0.687,3.0948,1940.42,MB,30m,train,0.6,967
4.0,0.167,627,0.635,2.9467,1847.59,MB,30m,train,0.6,967
4.0,0.25,627,0.553,2.4217,1518.44,MB,30m,train,0.6,967
4.0,0.5,627,0.459,1.3685,858.06,MB,30m,train,0.6,967
4.0,1.0,627,0.373,-0.6676,-418.57,MB,30m,train,0.6,967
4.0,2.0,627,0.321,-3.304,-2071.64,MB,30m,train,0.6,967
4.0,5.0,627,0.273,-8.2012,-5142.13,MB,30m,train,0.6,967
5.0,0.083,627,0.761,2.3388,1466.42,MB,30m,train,0.6,967
5.0,0.125,627,0.683,3.0043,1883.68,MB,30m,train,0.6,967
5.0,0.167,627,0.628,2.8775,1804.2,MB,30m,train,0.6,967
5.0,0.25,627,0.542,2.3428,1468.95,MB,30m,train,0.6,967
5.0,0.5,627,0.439,1.2768,800.53,MB,30m,train,0.6,967
5.0,1.0,627,0.341,-0.6235,-390.9,MB,30m,train,0.6,967
5.0,2.0,627,0.276,-3.2618,-2045.16,MB,30m,train,0.6,967
5.0,5.0,627,0.233,-8.2649,-5182.11,MB,30m,train,0.6,967
7.0,0.083,627,0.761,2.3333,1462.96,MB,30m,train,0.6,967
7.0,0.125,627,0.683,3.012,1888.55,MB,30m,train,0.6,967
7.0,0.167,627,0.627,2.8761,1803.34,MB,30m,train,0.6,967
7.0,0.25,627,0.536,2.3316,1461.9,MB,30m,train,0.6,967
7.0,0.5,627,0.432,1.3003,815.3,MB,30m,train,0.6,967
7.0,1.0,627,0.322,-0.6378,-399.93,MB,30m,train,0.6,967
7.0,2.0,627,0.25,-3.2269,-2023.28,MB,30m,train,0.6,967
7.0,5.0,627,0.193,-8.2429,-5168.3,MB,30m,train,0.6,967
10.0,0.083,627,0.761,2.3337,1463.22,MB,30m,train,0.6,967
10.0,0.125,627,0.683,3.0146,1890.15,MB,30m,train,0.6,967
10.0,0.167,627,0.627,2.8826,1807.37,MB,30m,train,0.6,967
10.0,0.25,627,0.536,2.349,1472.81,MB,30m,train,0.6,967
10.0,0.5,627,0.432,1.3849,868.34,MB,30m,train,0.6,967
10.0,1.0,627,0.321,-0.4735,-296.88,MB,30m,train,0.6,967
10.0,2.0,627,0.241,-3.0512,-1913.12,MB,30m,train,0.6,967
10.0,5.0,627,0.166,-7.796,-4888.08,MB,30m,train,0.6,967
2.0,0.083,612,0.778,2.7534,1685.05,MB,30m,train,0.625,967
2.0,0.125,612,0.709,3.2753,2004.48,MB,30m,train,0.625,967
2.0,0.167,612,0.665,3.0246,1851.05,MB,30m,train,0.625,967
2.0,0.25,612,0.618,2.354,1440.67,MB,30m,train,0.625,967
2.0,0.5,612,0.539,0.9702,593.74,MB,30m,train,0.625,967
2.0,1.0,612,0.49,-0.683,-417.98,MB,30m,train,0.625,967
2.0,2.0,612,0.433,-2.8529,-1746.0,MB,30m,train,0.625,967
2.0,5.0,612,0.275,-7.3917,-4523.73,MB,30m,train,0.625,967
3.0,0.083,612,0.773,2.7078,1657.2,MB,30m,train,0.625,967
3.0,0.125,612,0.696,3.3868,2072.71,MB,30m,train,0.625,967
3.0,0.167,612,0.644,3.133,1917.42,MB,30m,train,0.625,967
3.0,0.25,612,0.57,2.5049,1532.98,MB,30m,train,0.625,967
3.0,0.5,612,0.49,1.3518,827.29,MB,30m,train,0.625,967
3.0,1.0,612,0.44,-0.3918,-239.78,MB,30m,train,0.625,967
3.0,2.0,612,0.4,-2.7281,-1669.61,MB,30m,train,0.625,967
3.0,5.0,612,0.314,-7.4591,-4564.94,MB,30m,train,0.625,967
4.0,0.083,612,0.766,2.6305,1609.86,MB,30m,train,0.625,967
4.0,0.125,612,0.686,3.3373,2042.43,MB,30m,train,0.625,967
4.0,0.167,612,0.631,3.1025,1898.73,MB,30m,train,0.625,967
4.0,0.25,612,0.549,2.5738,1575.15,MB,30m,train,0.625,967
4.0,0.5,612,0.454,1.3288,813.2,MB,30m,train,0.625,967
4.0,1.0,612,0.377,-0.6967,-426.39,MB,30m,train,0.625,967
4.0,2.0,612,0.327,-3.3162,-2029.54,MB,30m,train,0.625,967
4.0,5.0,612,0.268,-8.2957,-5076.95,MB,30m,train,0.625,967
5.0,0.083,612,0.766,2.6504,1622.05,MB,30m,train,0.625,967
5.0,0.125,612,0.681,3.2761,2004.94,MB,30m,train,0.625,967
5.0,0.167,612,0.624,3.0639,1875.08,MB,30m,train,0.625,967
5.0,0.25,612,0.538,2.5075,1534.57,MB,30m,train,0.625,967
5.0,0.5,612,0.431,1.2719,778.42,MB,30m,train,0.625,967
5.0,1.0,612,0.343,-0.7589,-464.43,MB,30m,train,0.625,967
5.0,2.0,612,0.279,-3.3722,-2063.76,MB,30m,train,0.625,967
5.0,5.0,612,0.235,-8.3803,-5128.72,MB,30m,train,0.625,967
7.0,0.083,612,0.766,2.6463,1619.54,MB,30m,train,0.625,967
7.0,0.125,612,0.681,3.2883,2012.42,MB,30m,train,0.625,967
7.0,0.167,612,0.623,3.0755,1882.19,MB,30m,train,0.625,967
7.0,0.25,612,0.531,2.5061,1533.73,MB,30m,train,0.625,967
7.0,0.5,612,0.423,1.3266,811.9,MB,30m,train,0.625,967
7.0,1.0,612,0.324,-0.6068,-371.38,MB,30m,train,0.625,967
7.0,2.0,612,0.25,-3.1351,-1918.68,MB,30m,train,0.625,967
7.0,5.0,612,0.191,-8.1225,-4970.95,MB,30m,train,0.625,967
10.0,0.083,612,0.766,2.6468,1619.82,MB,30m,train,0.625,967
10.0,0.125,612,0.681,3.2913,2014.29,MB,30m,train,0.625,967
10.0,0.167,612,0.623,3.0833,1887.0,MB,30m,train,0.625,967
10.0,0.25,612,0.531,2.5281,1547.21,MB,30m,train,0.625,967
10.0,0.5,612,0.423,1.4557,890.9,MB,30m,train,0.625,967
10.0,1.0,612,0.32,-0.4612,-282.22,MB,30m,train,0.625,967
10.0,2.0,612,0.24,-2.9501,-1805.44,MB,30m,train,0.625,967
10.0,5.0,612,0.163,-7.6351,-4672.66,MB,30m,train,0.625,967
2.0,0.083,611,0.769,2.5322,1547.15,MB,30m,train,0.65,967
2.0,0.125,611,0.692,2.9775,1819.23,MB,30m,train,0.65,967
2.0,0.167,611,0.663,2.7773,1696.91,MB,30m,train,0.65,967
2.0,0.25,611,0.615,2.0693,1264.33,MB,30m,train,0.65,967
2.0,0.5,611,0.54,0.5866,358.44,MB,30m,train,0.65,967
2.0,1.0,611,0.491,-0.9939,-607.3,MB,30m,train,0.65,967
2.0,2.0,611,0.421,-3.1404,-1918.76,MB,30m,train,0.65,967
2.0,5.0,611,0.244,-7.6474,-4672.56,MB,30m,train,0.65,967
3.0,0.083,611,0.766,2.6416,1614.01,MB,30m,train,0.65,967
3.0,0.125,611,0.681,3.3346,2037.45,MB,30m,train,0.65,967
3.0,0.167,611,0.64,3.0848,1884.83,MB,30m,train,0.65,967
3.0,0.25,611,0.573,2.4783,1514.23,MB,30m,train,0.65,967
3.0,0.5,611,0.484,1.1379,695.27,MB,30m,train,0.65,967
3.0,1.0,611,0.444,-0.4722,-288.51,MB,30m,train,0.65,967
3.0,2.0,611,0.394,-2.8394,-1734.88,MB,30m,train,0.65,967
3.0,5.0,611,0.306,-7.5718,-4626.37,MB,30m,train,0.65,967
4.0,0.083,611,0.761,2.6166,1598.75,MB,30m,train,0.65,967
4.0,0.125,611,0.673,3.406,2081.04,MB,30m,train,0.65,967
4.0,0.167,611,0.627,3.1326,1914.01,MB,30m,train,0.65,967
4.0,0.25,611,0.552,2.5926,1584.08,MB,30m,train,0.65,967
4.0,0.5,611,0.447,1.225,748.46,MB,30m,train,0.65,967
4.0,1.0,611,0.383,-0.8224,-502.46,MB,30m,train,0.65,967
4.0,2.0,611,0.324,-3.3639,-2055.34,MB,30m,train,0.65,967
4.0,5.0,611,0.265,-8.2788,-5058.36,MB,30m,train,0.65,967
5.0,0.083,611,0.759,2.6072,1593.02,MB,30m,train,0.65,967
5.0,0.125,611,0.666,3.3204,2028.78,MB,30m,train,0.65,967
5.0,0.167,611,0.62,3.1058,1897.63,MB,30m,train,0.65,967
5.0,0.25,611,0.54,2.5542,1560.64,MB,30m,train,0.65,967
5.0,0.5,611,0.426,1.1597,708.59,MB,30m,train,0.65,967
5.0,1.0,611,0.345,-0.8288,-506.37,MB,30m,train,0.65,967
5.0,2.0,611,0.277,-3.4164,-2087.39,MB,30m,train,0.65,967
5.0,5.0,611,0.239,-8.3824,-5121.65,MB,30m,train,0.65,967
7.0,0.083,611,0.759,2.6052,1591.77,MB,30m,train,0.65,967
7.0,0.125,611,0.666,3.3374,2039.12,MB,30m,train,0.65,967
7.0,0.167,611,0.617,3.0758,1879.31,MB,30m,train,0.65,967
7.0,0.25,611,0.534,2.553,1559.86,MB,30m,train,0.65,967
7.0,0.5,611,0.416,1.2405,757.94,MB,30m,train,0.65,967
7.0,1.0,611,0.324,-0.6449,-394.06,MB,30m,train,0.65,967
7.0,2.0,611,0.244,-3.2711,-1998.66,MB,30m,train,0.65,967
7.0,5.0,611,0.19,-8.2648,-5049.81,MB,30m,train,0.65,967
10.0,0.083,611,0.759,2.6058,1592.14,MB,30m,train,0.65,967
10.0,0.125,611,0.666,3.3415,2041.67,MB,30m,train,0.65,967
10.0,0.167,611,0.617,3.0866,1885.89,MB,30m,train,0.65,967
10.0,0.25,611,0.532,2.5512,1558.81,MB,30m,train,0.65,967
10.0,0.5,611,0.414,1.3443,821.34,MB,30m,train,0.65,967
10.0,1.0,611,0.318,-0.5572,-340.47,MB,30m,train,0.65,967
10.0,2.0,611,0.229,-3.2014,-1956.07,MB,30m,train,0.65,967
10.0,5.0,611,0.157,-7.9061,-4830.62,MB,30m,train,0.65,967
2.0,0.083,606,0.754,2.489,1508.34,MB,30m,train,0.675,967
2.0,0.125,606,0.69,2.7002,1636.3,MB,30m,train,0.675,967
2.0,0.167,606,0.663,2.5744,1560.08,MB,30m,train,0.675,967
2.0,0.25,606,0.616,1.8544,1123.75,MB,30m,train,0.675,967
2.0,0.5,606,0.535,0.4549,275.68,MB,30m,train,0.675,967
2.0,1.0,606,0.477,-1.1543,-699.49,MB,30m,train,0.675,967
2.0,2.0,606,0.411,-3.2403,-1963.65,MB,30m,train,0.675,967
2.0,5.0,606,0.231,-7.6806,-4654.44,MB,30m,train,0.675,967
3.0,0.083,606,0.749,2.6573,1610.31,MB,30m,train,0.675,967
3.0,0.125,606,0.673,3.1893,1932.71,MB,30m,train,0.675,967
3.0,0.167,606,0.639,3.0407,1842.67,MB,30m,train,0.675,967
3.0,0.25,606,0.576,2.3921,1449.6,MB,30m,train,0.675,967
3.0,0.5,606,0.479,0.9738,590.09,MB,30m,train,0.675,967
3.0,1.0,606,0.429,-0.6813,-412.9,MB,30m,train,0.675,967
3.0,2.0,606,0.386,-3.0006,-1818.36,MB,30m,train,0.675,967
3.0,5.0,606,0.287,-7.7063,-4670.01,MB,30m,train,0.675,967
4.0,0.083,606,0.744,2.6431,1601.7,MB,30m,train,0.675,967
4.0,0.125,606,0.665,3.2821,1988.94,MB,30m,train,0.675,967
4.0,0.167,606,0.625,3.1344,1899.47,MB,30m,train,0.675,967
4.0,0.25,606,0.558,2.5933,1571.56,MB,30m,train,0.675,967
4.0,0.5,606,0.444,1.3443,814.63,MB,30m,train,0.675,967
4.0,1.0,606,0.381,-0.6675,-404.52,MB,30m,train,0.675,967
4.0,2.0,606,0.332,-3.2459,-1967.0,MB,30m,train,0.675,967
4.0,5.0,606,0.267,-8.1201,-4920.78,MB,30m,train,0.675,967
5.0,0.083,606,0.743,2.6373,1598.23,MB,30m,train,0.675,967
5.0,0.125,606,0.66,3.309,2005.23,MB,30m,train,0.675,967
5.0,0.167,606,0.62,3.214,1947.67,MB,30m,train,0.675,967
5.0,0.25,606,0.55,2.6602,1612.08,MB,30m,train,0.675,967
5.0,0.5,606,0.427,1.3613,824.96,MB,30m,train,0.675,967
5.0,1.0,606,0.345,-0.6459,-391.43,MB,30m,train,0.675,967
5.0,2.0,606,0.287,-3.2746,-1984.42,MB,30m,train,0.675,967
5.0,5.0,606,0.243,-8.2405,-4993.72,MB,30m,train,0.675,967
7.0,0.083,606,0.743,2.6379,1598.54,MB,30m,train,0.675,967
7.0,0.125,606,0.658,3.2245,1954.05,MB,30m,train,0.675,967
7.0,0.167,606,0.616,3.0925,1874.08,MB,30m,train,0.675,967
7.0,0.25,606,0.541,2.5826,1565.03,MB,30m,train,0.675,967
7.0,0.5,606,0.413,1.2921,783.01,MB,30m,train,0.675,967
7.0,1.0,606,0.318,-0.5868,-355.61,MB,30m,train,0.675,967
7.0,2.0,606,0.246,-3.3454,-2027.28,MB,30m,train,0.675,967
7.0,5.0,606,0.186,-8.4375,-5113.15,MB,30m,train,0.675,967
10.0,0.083,606,0.743,2.6387,1599.05,MB,30m,train,0.675,967
10.0,0.125,606,0.658,3.2281,1956.26,MB,30m,train,0.675,967
10.0,0.167,606,0.616,3.1014,1879.42,MB,30m,train,0.675,967
10.0,0.25,606,0.54,2.5771,1561.72,MB,30m,train,0.675,967
10.0,0.5,606,0.411,1.4029,850.14,MB,30m,train,0.675,967
10.0,1.0,606,0.312,-0.4713,-285.61,MB,30m,train,0.675,967
10.0,2.0,606,0.233,-3.0339,-1838.53,MB,30m,train,0.675,967
10.0,5.0,606,0.163,-7.7766,-4712.62,MB,30m,train,0.675,967
2.0,0.083,597,0.76,2.6752,1597.08,MB,30m,train,0.7,967
2.0,0.125,597,0.692,2.6633,1589.98,MB,30m,train,0.7,967
2.0,0.167,597,0.66,2.4455,1459.96,MB,30m,train,0.7,967
2.0,0.25,597,0.626,1.8887,1127.56,MB,30m,train,0.7,967
2.0,0.5,597,0.538,0.554,330.74,MB,30m,train,0.7,967
2.0,1.0,597,0.476,-1.0958,-654.21,MB,30m,train,0.7,967
2.0,2.0,597,0.399,-3.2283,-1927.29,MB,30m,train,0.7,967
2.0,5.0,597,0.209,-7.7024,-4598.32,MB,30m,train,0.7,967
3.0,0.083,597,0.752,2.8328,1691.16,MB,30m,train,0.7,967
3.0,0.125,597,0.677,3.1713,1893.27,MB,30m,train,0.7,967
3.0,0.167,597,0.633,2.9781,1777.94,MB,30m,train,0.7,967
3.0,0.25,597,0.586,2.5885,1545.34,MB,30m,train,0.7,967
3.0,0.5,597,0.487,1.0769,642.91,MB,30m,train,0.7,967
3.0,1.0,597,0.437,-0.6621,-395.28,MB,30m,train,0.7,967
3.0,2.0,597,0.389,-2.8791,-1718.82,MB,30m,train,0.7,967
3.0,5.0,597,0.283,-7.4344,-4438.34,MB,30m,train,0.7,967
4.0,0.083,597,0.75,2.8924,1726.73,MB,30m,train,0.7,967
4.0,0.125,597,0.67,3.3129,1977.82,MB,30m,train,0.7,967
4.0,0.167,597,0.621,3.1268,1866.68,MB,30m,train,0.7,967
4.0,0.25,597,0.564,2.7664,1651.55,MB,30m,train,0.7,967
4.0,0.5,597,0.451,1.4308,854.16,MB,30m,train,0.7,967
4.0,1.0,597,0.385,-0.5535,-330.42,MB,30m,train,0.7,967
4.0,2.0,597,0.337,-2.9892,-1784.56,MB,30m,train,0.7,967
4.0,5.0,597,0.276,-7.7657,-4636.13,MB,30m,train,0.7,967
5.0,0.083,597,0.747,2.859,1706.84,MB,30m,train,0.7,967
5.0,0.125,597,0.667,3.3321,1989.27,MB,30m,train,0.7,967
5.0,0.167,597,0.616,3.2004,1910.62,MB,30m,train,0.7,967
5.0,0.25,597,0.556,2.9276,1747.77,MB,30m,train,0.7,967
5.0,0.5,597,0.437,1.6311,973.77,MB,30m,train,0.7,967
5.0,1.0,597,0.358,-0.4306,-257.08,MB,30m,train,0.7,967
5.0,2.0,597,0.298,-3.1414,-1875.4,MB,30m,train,0.7,967
5.0,5.0,597,0.251,-8.1331,-4855.46,MB,30m,train,0.7,967
7.0,0.083,597,0.747,2.8608,1707.88,MB,30m,train,0.7,967
7.0,0.125,597,0.662,3.2253,1925.53,MB,30m,train,0.7,967
7.0,0.167,597,0.61,3.1428,1876.23,MB,30m,train,0.7,967
7.0,0.25,597,0.546,2.8692,1712.89,MB,30m,train,0.7,967
7.0,0.5,597,0.424,1.741,1039.4,MB,30m,train,0.7,967
7.0,1.0,597,0.328,-0.1319,-78.74,MB,30m,train,0.7,967
7.0,2.0,597,0.258,-2.8647,-1710.22,MB,30m,train,0.7,967
7.0,5.0,597,0.201,-7.9963,-4773.8,MB,30m,train,0.7,967
10.0,0.083,597,0.747,2.8618,1708.52,MB,30m,train,0.7,967
10.0,0.125,597,0.662,3.2306,1928.67,MB,30m,train,0.7,967
10.0,0.167,597,0.608,3.132,1869.78,MB,30m,train,0.7,967
10.0,0.25,597,0.543,2.8435,1697.6,MB,30m,train,0.7,967
10.0,0.5,597,0.42,1.8222,1087.83,MB,30m,train,0.7,967
10.0,1.0,597,0.318,-0.1423,-84.95,MB,30m,train,0.7,967
10.0,2.0,597,0.238,-2.75,-1641.74,MB,30m,train,0.7,967
10.0,5.0,597,0.169,-7.6666,-4576.99,MB,30m,train,0.7,967
2.0,0.083,290,0.714,1.8059,523.7,MB,30m,validation,0.3,340
2.0,0.125,290,0.679,2.1637,627.46,MB,30m,validation,0.3,340
2.0,0.167,290,0.659,2.2489,652.18,MB,30m,validation,0.3,340
2.0,0.25,290,0.603,1.4587,423.01,MB,30m,validation,0.3,340
