ts_ms,open,high,low,close,volume,turnover
1780655400000,62551.6,62690.8,62349.7,62512.8,1575.575,98507317.6283
1780657200000,62512.8,62621,62210.5,62447,2032.818,126774885.3856
1780659000000,62447,62499.5,61925.2,61925.2,2668.322,165805481.8461
1780660800000,61925.2,62430,61608.3,62190.8,4207.363,261026180.4996
1780662600000,62190.8,62384.6,61582,61933,3336.64,206615650.6427
1780664400000,61933,62296.3,61853.8,62081.4,2266.801,140671778.3219
1780666200000,62081.4,62313.4,60685.6,60695.4,10479.624,643007262.8322
1780668000000,60695.4,61192.9,60285.7,60354.1,10390.963,630522522.3294
1780669800000,60354.1,61164,60291.6,60828,5703.247,346756580.3296
1780671600000,60828,61093.4,60449.9,60749.5,5113.898,310592318.9827
1780673400000,60749.5,60825.6,60013,60400.7,9313.243,562106229.7595
1780675200000,60400.7,61529.7,59718.5,60898.9,18781.59,1137623797.0389
1780677000000,60898.9,61458,60667.9,61364.6,4031.681,246026565.5629
1780678800000,61364.6,61490,60612,60660.8,2844.884,173598447.0942
1780680600000,60660.8,61128,60630,60786.2,1834.412,111564987.5209
1780682400000,60786.2,60945.1,60081.5,60134.9,3124.288,189070901.0462
1780684200000,60134.9,60313.2,59101.6,59369.7,11547.284,688320931.3692
1780686000000,59369.7,59850.7,59081.4,59821.8,5109.879,303552846.2969
1780687800000,59821.8,60431.4,59443.1,60269.6,4900.847,294220354.4786
1780689600000,60269.6,61046.4,59902.9,60917.4,6532.742,396246342.6667
1780691400000,60917.4,61759.3,60856.1,61592.5,3785.19,232348340.342
1780693200000,61592.5,61992.8,61531.6,61553.1,4842.531,299078576.9589
1780695000000,61553.1,61919.9,61420.8,61643.7,1782.96,109992405.9444
1780696800000,61643.7,61643.7,61118.1,61456.7,5184.922,318424206.1943
1780698600000,61456.7,61941.2,61371,61559.5,4916.535,303412642.8116
1780700400000,61559.5,61757.2,60785.5,60911.6,5131.416,314104857.8804
1780702200000,60911.6,61042.5,60481.4,61026.6,2428.025,147507035.2668
1780704000000,61026.6,61496.4,61021.1,61277.7,2012.28,123255363.02
1780705800000,61277.7,61394.4,61142.2,61240.2,1503.498,92119688.425
1780707600000,61240.2,61350,60930.8,61267.3,1166.851,71354712.7024
1780709400000,61267.3,61272,60920.1,61028.6,885.456,54090665.2374
1780711200000,61028.6,61069.9,60642,60767.6,1551.777,94409890.4848
1780713000000,60767.6,61159.9,60742.3,60917.2,763.813,46570133.1254
1780714800000,60917.2,60936.2,60685,60767.7,770.209,46834577.6048
1780716600000,60767.7,60774.4,60488.7,60661.7,2040.762,123735062.47
1780718400000,60661.7,60841.1,59805,59926.3,5600.871,336941766.6185
1780720200000,59926.3,60272.5,59428.7,60067.6,5123.375,306374910.5202
1780722000000,60067.6,61056.2,59578.7,60713.4,7118.942,430293118.3663
1780723800000,60713.4,61045.2,60580.5,60920.8,4559.789,277381319.1436
1780725600000,60920.8,61268.3,60917.7,61007.9,3018.868,184411289.6197
1780727400000,61007.9,61170.6,60656.3,60767.5,2183.576,132866378.3872
1780729200000,60767.5,61224.6,60706.3,60864.1,2152.777,131226069.1266
1780731000000,60864.1,61082.8,60845.8,60975.3,915.085,55808931.5351
1780732800000,60975.3,61428.6,60850.1,61381,1415.777,86628166.0359
1780734600000,61381,61473,61205.1,61240,1236.96,75879888.593
1780736400000,61240,61297.7,61072.6,61287.2,918.769,56203474.5527
1780738200000,61287.2,61287.2,60852.1,60953.4,1008.178,61509034.7546
1780740000000,60953.4,60954,60440,60496.2,3095.425,187630937.2533
1780741800000,60496.2,60578.6,60073.8,60552.9,4981.949,300538155.2499
1780743600000,60552.9,60820.6,60510.9,60772,1623.455,98495214.1595
1780745400000,60772,60934,60700,60771.6,995.046,60510272.2145
1780747200000,60771.6,61079.3,60691.5,60695.9,2593.826,157943604.8129
1780749000000,60695.9,61168.3,60601.3,60998.8,1820.179,110868161.8295
